Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
CP094634	43868759	1.5		Camelina hispida	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Camelina	2022	2	22	21553026	21553046	21	24	100.00	88.00	YES
CP094634	43868759	1.5		Camelina hispida	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Camelina	2022	2	22	29074547	29074567	21	24	100.00	88.00	YES
OU611752	18196314	1.5		Dunaliella primolecta	Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Chlorophyceae; CS clade; Chlamydomonadales; Dunaliellaceae; Dunaliella	2023	4	24	9067139	9067119	21	24	100.00	88.00	YES
OY755004	28278933	1.5		Limanda limanda	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Carangaria; Pleuronectiformes; Pleuronectoidei; Pleuronectidae; Limanda	2023	1	21	20953624	20953644	21	24	100.00	88.00	YES
OX374660	26539869	1.5		Pleuronectes platessa	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Carangaria; Pleuronectiformes; Pleuronectoidei; Pleuronectidae; Pleuronectes	2022	1	21	19109259	19109279	21	24	100.00	88.00	YES
OZ316924	81365055	5.9		Scapania ornithopodioides	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Marchantiophyta; Jungermanniopsida; Jungermanniidae; Jungermanniales; Cephaloziineae; Scapaniaceae; Scapania	2025	3	22	42736883	42736864	20	24	100.00	83.00	YES
OZ313307	29407032	5.9		Lathraea squamaria	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Lamiales; Orobanchaceae; Rhinantheae; Lathraea	2025	3	22	894470	894451	20	24	100.00	83.00	YES
OZ246520	86090893	5.9		Vanellus vanellus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Charadriiformes; Charadriidae; Vanellus	2025	2	21	2449348	2449329	20	24	100.00	83.00	YES
OZ245473	42956803	5.9		Fraxinus excelsior	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Lamiales; Oleaceae; Oleeae; Fraxinus	2025	2	21	19414068	19414049	20	24	100.00	83.00	YES
OZ235200	23640000	5.9		Symphodus ocellatus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Labriformes; Labridae; Symphodus	2025	3	22	19186485	19186466	20	24	100.00	83.00	YES
OZ244456	52656002	5.9		Genista pilosa	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; 50 kb inversion clade; genistoids sensu lato; core genistoids; Genisteae; Genista	2025	4	23	27483662	27483643	20	24	100.00	83.00	YES
OZ218202	55121467	5.9		Herbertus hutchinsiae	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Marchantiophyta; Jungermanniopsida; Jungermanniidae; Jungermanniales; Lophocoleineae; Herbertaceae; Herbertus	2025	2	21	47804276	47804257	20	24	100.00	83.00	YES
OZ176099	50589765	5.9		Laburnum anagyroides	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; 50 kb inversion clade; genistoids sensu lato; core genistoids; Genisteae; Laburnum	2024	4	23	24615858	24615839	20	24	100.00	83.00	YES
CP139956	2190631	5.9		Metallosphaera sedula DSM 5348	Archaea; Thermoproteota; Thermoprotei; Sulfolobales; Sulfolobaceae; Metallosphaera	2024	4	23	2178492	2178473	20	24	100.00	83.00	YES
CP000682	2191517	5.9		Metallosphaera sedula DSM 5348	Archaea; Thermoproteota; Thermoprotei; Sulfolobales; Sulfolobaceae; Metallosphaera	2014	4	23	66113	66094	20	24	100.00	83.00	YES
CP023132	26611861	5.9		Lupinus angustifolius	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; 50 kb inversion clade; genistoids sensu lato; core genistoids; Genisteae; Lupinus	2017	4	23	18200065	18200046	20	24	100.00	83.00	YES
CP142130	47313318	5.9		Theobroma grandiflorum	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Malvales; Malvaceae; Byttnerioideae; Theobroma	2025	3	22	40820108	40820089	20	24	100.00	83.00	YES
XM_019571154	2212	5.9		Lupinus angustifolius	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; 50 kb inversion clade; genistoids sensu lato; core genistoids; Genisteae; Lupinus	2016	4	23	1838	1819	20	24	100.00	83.00	YES
OY848918	22145118	5.9		Xestospongia muta	Eukaryota; Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Haplosclerida; Petrosiidae; Xestospongia	2023	4	23	5584265	5584246	20	24	100.00	83.00	YES
AP025045	41348129	5.9		Eustoma russellianum	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Gentianales; Gentianaceae; Chironieae; Chironiinae; Eustoma	2023	3	22	40091104	40091085	20	24	100.00	83.00	YES
OY284458	39228999	5.9		Theobroma cacao	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Malvales; Malvaceae; Byttnerioideae; Theobroma	2023	3	22	33543180	33543161	20	24	100.00	83.00	YES
OX637700	43023537	5.9		Adalia decempunctata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Coleoptera; Polyphaga; Cucujiformia; Coccinelloidea; Coccinellidae; Coccinellinae; Coccinellini; Adalia	2023	3	22	41437792	41437773	20	24	100.00	83.00	YES
CP012176	2191533	5.9		Metallosphaera sedula	Archaea; Thermoproteota; Thermoprotei; Sulfolobales; Sulfolobaceae; Metallosphaera	2015	4	23	66129	66110	20	24	100.00	83.00	YES
CP012175	2191533	5.9		Metallosphaera sedula	Archaea; Thermoproteota; Thermoprotei; Sulfolobales; Sulfolobaceae; Metallosphaera	2015	4	23	66129	66110	20	24	100.00	83.00	YES
CP012174	2191531	5.9		Metallosphaera sedula	Archaea; Thermoproteota; Thermoprotei; Sulfolobales; Sulfolobaceae; Metallosphaera	2015	4	23	66127	66108	20	24	100.00	83.00	YES
CP012173	2191529	5.9		Metallosphaera sedula	Archaea; Thermoproteota; Thermoprotei; Sulfolobales; Sulfolobaceae; Metallosphaera	2015	4	23	66129	66110	20	24	100.00	83.00	YES
CP012172	2191533	5.9		Metallosphaera sedula	Archaea; Thermoproteota; Thermoprotei; Sulfolobales; Sulfolobaceae; Metallosphaera	2015	4	23	66129	66110	20	24	100.00	83.00	YES
XM_051032279	2278	5.9		Lathyrus oleraceus	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; 50 kb inversion clade; NPAAA clade; Hologalegina; IRL clade; Fabeae; Lathyrus	2025	3	22	1809	1790	20	24	100.00	83.00	YES
CP008822	2191492	5.9		Metallosphaera sedula	Archaea; Thermoproteota; Thermoprotei; Sulfolobales; Sulfolobaceae; Metallosphaera	2014	4	23	66113	66094	20	24	100.00	83.00	YES
OV754632	30280797	5.9		Acipenser ruthenus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Chondrostei; Acipenseriformes; Acipenseridae; Acipenser	2022	1	20	28064335	28064316	20	24	100.00	83.00	YES
OV737705	30316353	5.9		Acipenser ruthenus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Chondrostei; Acipenseriformes; Acipenseridae; Acipenser	2022	1	20	28130437	28130418	20	24	100.00	83.00	YES
OV737702	31047435	5.9		Acipenser ruthenus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Chondrostei; Acipenseriformes; Acipenseridae; Acipenser	2022	1	20	28878451	28878432	20	24	100.00	83.00	YES
XM_043769852	4727	5.9		Erigeron canadensis	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Astereae; North American clade; Conyzinae; Erigeron	2021	2	21	1475	1456	20	24	100.00	83.00	YES
LR746268	9348200	5.9		Spirodela intermedia	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Araceae; Lemnoideae; Spirodela	2020	4	23	1201360	1201341	20	24	100.00	83.00	YES
LR743592	9526611	5.9		Spirodela intermedia	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Araceae; Lemnoideae; Spirodela	2020	4	23	1208659	1208640	20	24	100.00	83.00	YES
OZ360581	41100740	5.9		Alchemilla faeroensis	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Rosoideae; Potentilleae; Fragariinae; Alchemilla	2025	1	20	15678421	15678440	20	24	100.00	83.00	YES
OZ337518	26941799	5.9		Acrobasis tumidana	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Pyraloidea; Pyralidae; Phycitinae; Acrobasis	2025	4	23	24490328	24490347	20	24	100.00	83.00	YES
CP142364	46537721	5.9		Theobroma grandiflorum	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Malvales; Malvaceae; Byttnerioideae; Theobroma	2025	3	22	6435401	6435420	20	24	100.00	83.00	YES
OZ261104	87105696	5.9		Vanellus vanellus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Charadriiformes; Charadriidae; Vanellus	2025	2	21	84125535	84125554	20	24	100.00	83.00	YES
OZ244759	61705928	5.9		Ulex minor	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; 50 kb inversion clade; genistoids sensu lato; core genistoids; Genisteae; Ulex	2025	4	23	20381706	20381725	20	24	100.00	83.00	YES
OZ222563	89618159	5.9		Petasites hybridus	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Senecioneae; Tussilagininae; Petasites	2025	3	22	389167	389186	20	24	100.00	83.00	YES
OZ218147	71253225	5.9		Peltodoris atromaculata	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Nudipleura; Nudibranchia; Doridina; Eudoridoidea; Discodorididae; Peltodoris	2025	5	24	54380096	54380115	20	24	100.00	83.00	YES
CP031156	2202576	5.9		Metallosphaera sedula	Archaea; Thermoproteota; Thermoprotei; Sulfolobales; Sulfolobaceae; Metallosphaera	2019	4	23	1208009	1208028	20	24	100.00	83.00	YES
OZ060512	33191015	5.9		Prunus padus	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Amygdaleae; Prunus	2024	5	24	11524329	11524348	20	24	100.00	83.00	YES
CP149031	19625463	5.9		Grapholita funebrana	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Olethreutinae; Grapholitini; Grapholita	2024	2	21	6002004	6002023	20	24	100.00	83.00	YES
OY997656	61705936	5.9		Nannobrachium achirus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Myctophata; Myctophiformes; Myctophidae; Nannobrachium	2024	5	24	55230164	55230183	20	24	100.00	83.00	YES
CP139290	42315077	5.9		Theobroma cacao	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Malvales; Malvaceae; Byttnerioideae; Theobroma	2024	3	22	5553281	5553300	20	24	100.00	83.00	YES
OY728583	17524069	5.9		Carabus problematicus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Coleoptera; Adephaga; Caraboidea; Carabidae; Carabinae; Carabini; Carabina; Carabus; Mesocarabus	2023	5	24	14228062	14228081	20	24	100.00	83.00	YES
LT594788	37323695	5.9		Theobroma cacao	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Malvales; Malvaceae; Byttnerioideae; Theobroma	2016	3	22	5620852	5620871	20	24	100.00	83.00	YES
XM_034048662	1305	5.9		Acipenser ruthenus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Chondrostei; Acipenseriformes; Acipenseridae; Acipenser	2023	1	20	1144	1163	20	24	100.00	83.00	YES
OY284448	39464999	5.9		Theobroma cacao	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Malvales; Malvaceae; Byttnerioideae; Theobroma	2023	3	22	5640794	5640813	20	24	100.00	83.00	YES
OY284438	39489205	5.9		Theobroma cacao	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Malvales; Malvaceae; Byttnerioideae; Theobroma	2023	3	22	5722606	5722625	20	24	100.00	83.00	YES
OY101119	3275061	5.9		Nitzschia sp. pyKryTriq1	Eukaryota; Sar; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Bacillariales; Bacillariaceae; Nitzschia	2023	1	24	474226	474249	24	24	95.83	100.00	YES
OX424475	17648362	5.9		Lithophane leautieri	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Cuculliinae; Lithophane	2023	1	20	11024835	11024854	20	24	100.00	83.00	YES
OX392512	26827689	5.9		Apotomis capreana	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Olethreutinae; Olethreutini; Apotomis	2022	1	24	24199652	24199675	24	24	95.83	100.00	YES
OX326983	11305184	5.9		Juncus effusus	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Juncaceae; Juncus	2022	5	24	8468944	8468963	20	24	100.00	83.00	YES
AP019770	2283739	5.9		Metallosphaera sedula	Archaea; Thermoproteota; Thermoprotei; Sulfolobales; Sulfolobaceae; Metallosphaera	2022	4	23	103585	103604	20	24	100.00	83.00	YES
OU015761	73970959	5.9		Fagus sylvatica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fagales; Fagaceae; Fagus	2021	1	20	25619487	25619506	20	24	100.00	83.00	YES
XR_002560033	431	5.9		Helianthus annuus	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Heliantheae alliance; Heliantheae; Helianthus	2020	4	23	12	31	20	24	100.00	83.00	YES
XR_002555965	215	5.9		Helianthus annuus	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Heliantheae alliance; Heliantheae; Helianthus	2020	4	23	4	23	20	24	100.00	83.00	YES
DQ378286	68774	5.9		Drosophila virilis	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila	2016	2	21	54244	54263	20	24	100.00	83.00	YES
AJ005174	2906	5.9		Drosophila virilis	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila	2005	2	21	406	425	20	24	100.00	83.00	YES
