Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
CP174315	122680	3.54e-10		Microbulbifer sp. SSSA002	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer	2025	1	39	23723	23761	39	50	100.00	100.00	YES
CP174315	122680	3.54e-10		Microbulbifer sp. SSSA002	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer	2025	1	39	87353	87315	39	50	100.00	100.00	YES
CP174315	122680	5.52e-09		Microbulbifer sp. SSSA002	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer	2025	14	50	108	144	37	50	100.00	100.00	YES
CP174315	122680	3.41e-07		Microbulbifer sp. SSSA002	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer	2025	6	50	105418	105376	45	50	95.56	100.00	YES
CP174315	122680	1.35e-06		Microbulbifer sp. SSSA002	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer	2025	14	50	100142	100106	37	50	97.30	100.00	YES
CP174315	122680	8.31e-05		Microbulbifer sp. SSSA002	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer	2025	4	48	67553	67511	45	50	93.33	100.00	NO
CP196642	899563	9.65e-17		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2025	1	50	899499	899450	50	50	100.00	100.00	YES
CP045522	4549591	9.65e-17		Shigella flexneri	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella	2020	1	50	1245059	1245010	50	50	100.00	100.00	YES
CP195759	5199568	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2025	1	50	2197356	2197405	50	50	100.00	100.00	YES
CP043487	4753097	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2019	1	50	292849	292800	50	50	100.00	100.00	YES
CP043486	4789695	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2019	1	50	292758	292709	50	50	100.00	100.00	YES
CP195021	7083514	9.65e-17		Pseudomonas aeruginosa	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas	2025	1	50	7083357	7083308	50	50	100.00	100.00	YES
CP194204	4590	9.65e-17		Pseudomonas aeruginosa	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas	2025	1	50	4525	4476	50	50	100.00	100.00	YES
CP194766	6918046	9.65e-17		Paenibacillus lautus	Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus	2025	1	50	6917875	6917826	50	50	100.00	100.00	YES
CP191938	41355	9.65e-17		Actinoplanes sp. CA-151224	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micromonosporales; Micromonosporaceae; Actinoplanes	2025	1	50	41304	41353	50	50	100.00	100.00	YES
CP194214	6803911	9.65e-17		Pseudomonas aeruginosa	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas	2025	1	50	61	110	50	50	100.00	100.00	YES
CP181697	5320294	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2025	1	50	2526746	2526697	50	50	100.00	100.00	YES
CP186881	5250296	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2025	1	50	2425842	2425793	50	50	100.00	100.00	YES
CP186880	5159575	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2025	1	50	1210776	1210727	50	50	100.00	100.00	YES
CP040667	4772290	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2019	1	50	3030820	3030771	50	50	100.00	100.00	YES
CP040667	4772290	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2019	1	50	3140785	3140736	50	50	100.00	100.00	YES
CP178576	4751215	9.65e-17		Erwinia sp. LJJL01	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Erwinia	2025	1	50	4751145	4751096	50	50	100.00	100.00	YES
CP165419	44008	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2025	1	50	43947	43898	50	50	100.00	100.00	YES
CP151071	5230873	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	888777	888728	50	50	100.00	100.00	YES
CP151071	5230873	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	1495902	1495951	50	50	100.00	100.00	YES
CP151071	5230873	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	3658045	3658094	50	50	100.00	100.00	YES
CP151067	5040491	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	885835	885786	50	50	100.00	100.00	YES
CP164331	2141	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2081	2032	50	50	100.00	100.00	YES
OZ040355	5289963	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2904825	2904776	50	50	100.00	100.00	YES
OZ039997	4998461	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2304521	2304472	50	50	100.00	100.00	YES
OZ039547	4861953	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2542939	2542988	50	50	100.00	100.00	YES
OZ038883	5158125	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	3358700	3358651	50	50	100.00	100.00	YES
OZ038632	4940918	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	383559	383608	50	50	100.00	100.00	YES
CP172785	4961779	9.65e-17		Salmonella enterica subsp. enterica serovar Agona	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	2024	1	50	4961712	4961663	50	50	100.00	100.00	YES
CP163833	2204	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2138	2089	50	50	100.00	100.00	YES
CP163811	5086505	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	837952	838001	50	50	100.00	100.00	YES
CP164073	2187	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2126	2077	50	50	100.00	100.00	YES
CP163936	2066	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2005	1956	50	50	100.00	100.00	YES
CP165549	2412	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2351	2302	50	50	100.00	100.00	YES
CP163880	60215	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	60155	60106	50	50	100.00	100.00	YES
CP164993	5161075	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2255135	2255184	50	50	100.00	100.00	YES
CP164819	5276368	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	5239881	5239832	50	50	100.00	100.00	YES
CP164819	5276368	5.73e-12		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	335076	335124	50	50	98.00	100.00	YES
CP165494	2065	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2006	1957	50	50	100.00	100.00	YES
CP164771	2210	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	2124	2075	50	50	100.00	100.00	YES
CP032513	4575536	9.65e-17		Shigella flexneri	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella	2019	1	50	535878	535829	50	50	100.00	100.00	YES
CP035330	5110451	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2019	1	50	527805	527756	50	50	100.00	100.00	YES
CP153712	5329169	9.65e-17		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2024	1	50	2987192	2987143	50	50	100.00	100.00	YES
PQ065999	42188	9.65e-17		Proteus phage vB_PmiA_PM1	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographivirales	2024	1	50	42010	42059	50	50	100.00	100.00	YES
CP027447	5168620	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2018	1	50	801358	801407	50	50	100.00	100.00	YES
CP026877	5129092	9.65e-17		Shigella boydii	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella	2018	1	50	5049131	5049082	50	50	100.00	100.00	YES
CP026810	4531304	9.65e-17		Shigella boydii	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella	2019	1	50	2972057	2972106	50	50	100.00	100.00	YES
CP026098	4576448	9.65e-17		Shigella flexneri	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella	2019	1	50	3521783	3521734	50	50	100.00	100.00	YES
CP025979	4671322	9.65e-17		Escherichia marmotae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2018	1	50	1718669	1718718	50	50	100.00	100.00	YES
CP026085	4833062	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2018	1	50	3778803	3778852	50	50	100.00	100.00	YES
CP159738	16471	9.65e-17		Morganella morganii	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Morganellaceae; Morganella	2024	1	50	16457	16408	50	50	100.00	100.00	YES
CP159715	2875735	9.65e-17		Enterococcus faecalis	Bacteria; Bacillati; Bacillota; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	2024	1	50	1545533	1545484	50	50	100.00	100.00	YES
CP159722	31717	9.65e-17		Enterococcus faecalis	Bacteria; Bacillati; Bacillota; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	2024	1	50	3063	3014	50	50	100.00	100.00	YES
CP159695	155962	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	8	57	50	50	100.00	100.00	YES
CP159663	5253508	9.65e-17		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2024	1	50	5253402	5253353	50	50	100.00	100.00	YES
CP159663	5253508	8.62e-08		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2024	5	39	1	35	35	50	100.00	100.00	YES
CP159650	5251226	9.65e-17		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2024	1	50	6	55	50	50	100.00	100.00	YES
CP159650	5251226	3.41e-07		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2024	1	34	5251212	5251179	34	50	100.00	100.00	YES
CP159640	90206	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	90203	90154	50	50	100.00	100.00	YES
CP159633	4828761	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2024	1	50	4828653	4828604	50	50	100.00	100.00	YES
NC_027382	37146	9.65e-17		Shigella phage SfMu	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Muvirus; Muvirus SfMu	2023	1	50	37097	37146	50	50	100.00	100.00	YES
NC_000929	36717	9.65e-17		Escherichia phage Mu	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Muvirus; Muvirus mu	2023	1	50	36668	36717	50	50	100.00	100.00	YES
CP152071	3023903	9.65e-17		Vibrio cholerae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	2024	1	50	95	144	50	50	100.00	100.00	YES
CP024470	4834597	9.65e-17		Shigella flexneri	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella	2017	1	50	3796195	3796244	50	50	100.00	100.00	YES
CP024470	4834597	5.32e-06		Shigella flexneri	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella	2017	19	50	2563185	2563154	32	50	100.00	100.00	YES
CP024470	4834597	4.9		Shigella flexneri	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella	2017	29	50	2563180	2563201	22	50	100.00	100.00	YES
CP024297	167764	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2017	1	50	15583	15534	50	50	100.00	100.00	YES
CP024297	167764	9.65e-17		Escherichia coli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2017	1	50	145873	145824	50	50	100.00	100.00	YES
MG014200	7572	9.65e-17		Cloning vector pAH-mini-Mu(LER)-YS	other sequences; artificial sequences; vectors	2017	1	50	1971	1922	50	50	100.00	100.00	YES
MG014198	7289	9.65e-17		Cloning vector pAH-mini-Mu(LER)-YK	other sequences; artificial sequences; vectors	2017	1	50	107	58	50	50	100.00	100.00	YES
OZ076272	645629	9.65e-17		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	50	645594	645545	50	50	100.00	100.00	YES
OZ076271	527577	9.65e-17		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	50	56	105	50	50	100.00	100.00	YES
OZ076269	470130	9.65e-17		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	50	61	110	50	50	100.00	100.00	YES
OZ076262	1192080	9.65e-17		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	50	1192024	1191975	50	50	100.00	100.00	YES
OZ076229	450014	9.65e-17		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	50	284961	285010	50	50	100.00	100.00	YES
OZ076229	450014	3.41e-07		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	49	233358	233310	50	50	96.00	100.00	YES
OZ076178	1358589	9.65e-17		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	50	303294	303343	50	50	100.00	100.00	YES
OZ076178	1358589	9.65e-17		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	50	498168	498119	50	50	100.00	100.00	YES
OZ076178	1358589	3.81e-16		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	2	50	656430	656478	49	50	100.00	100.00	YES
OZ076178	1358589	3.81e-16		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	2	50	1191680	1191632	49	50	100.00	100.00	YES
OZ076178	1358589	3.67e-13		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	7	50	448247	448204	44	50	100.00	100.00	YES
OZ076178	1358589	5.73e-12		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	50	656227	656179	50	50	98.00	100.00	YES
OZ076178	1358589	1.40e-09		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	49	891021	890972	50	50	96.00	100.00	YES
