Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
OZ205027	11650896	5.9		Xestia baja	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Xestia	2024	5	24	6258010	6257991	20	24	100.00	83.00	YES
OZ204995	11994104	5.9		Xestia baja	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Xestia	2024	5	24	6221128	6221109	20	24	100.00	83.00	YES
OZ179178	84909600	5.9		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	1	20	20396553	20396534	20	24	100.00	83.00	YES
OZ179209	83465915	5.9		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	1	20	20144345	20144326	20	24	100.00	83.00	YES
OZ077555	7666000	5.9		Anaplectoides prasina	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Anaplectoides	2024	5	24	3932509	3932528	20	24	100.00	83.00	YES
OZ059813	10164027	5.9		Standfussiana lucernea	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Standfussiana	2024	5	24	5431189	5431208	20	24	100.00	83.00	YES
OZ059813	10164027	5.9		Standfussiana lucernea	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Standfussiana	2024	5	24	5436489	5436508	20	24	100.00	83.00	YES
OZ001121	83465915	5.9		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	1	20	20144345	20144326	20	24	100.00	83.00	YES
OZ001078	84909600	5.9		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	1	20	21261553	21261534	20	24	100.00	83.00	YES
CP018193	2708311	5.9		Granulibacter bethesdensis	Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Granulibacter	2017	5	24	1910754	1910735	20	24	100.00	83.00	YES
OY720297	9261723	5.9		Noctua comes	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Noctua	2023	5	24	4560600	4560581	20	24	100.00	83.00	YES
OY720376	10945348	5.9		Cerastis leucographa	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Cerastis	2023	5	24	5874882	5874863	20	24	100.00	83.00	YES
OX493342	16672064	5.9		Anania fuscalis	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Pyraloidea; Crambidae; Pyraustinae; Anania	2023	1	20	6130421	6130402	20	24	100.00	83.00	YES
OX465504	12675375	5.9		Eurois occulta	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Eurois	2023	5	24	7034104	7034085	20	24	100.00	83.00	YES
OX465412	9248576	5.9		Lycophotia porphyrea	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Lycophotia	2023	5	24	4655518	4655499	20	24	100.00	83.00	YES
OX459026	10280730	5.9		Diarsia brunnea	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Diarsia	2023	5	24	4286980	4286961	20	24	100.00	83.00	YES
OX424551	13039386	5.9		Cerastis rubricosa	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Cerastis	2023	5	24	6457303	6457322	20	24	100.00	83.00	YES
OX424551	13039386	5.9		Cerastis rubricosa	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Cerastis	2023	5	24	6480785	6480804	20	24	100.00	83.00	YES
OX387984	13417245	5.9		Eugnorisma glareosa	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Eugnorisma	2022	5	24	6906483	6906502	20	24	100.00	83.00	YES
OX387984	13417245	5.9		Eugnorisma glareosa	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Eugnorisma	2022	5	24	6912751	6912770	20	24	100.00	83.00	YES
OX090953	82497129	5.9		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	1	20	61533785	61533804	20	24	100.00	83.00	YES
OX090921	82925904	5.9		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	1	20	36623553	36623534	20	24	100.00	83.00	YES
OW026442	9852214	5.9		Diarsia rubi	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Diarsia	2022	5	24	5051565	5051546	20	24	100.00	83.00	YES
FR997751	12100844	5.9		Ochropleura plecta	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Ochropleura	2021	5	24	6102486	6102467	20	24	100.00	83.00	YES
FR997751	12100844	5.9		Ochropleura plecta	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Ochropleura	2021	5	24	6120998	6120979	20	24	100.00	83.00	YES
FR997751	12100844	5.9		Ochropleura plecta	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Ochropleura	2021	5	24	6149223	6149204	20	24	100.00	83.00	YES
LR990950	11799430	5.9		Noctua fimbriata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Noctua	2021	5	24	6588418	6588437	20	24	100.00	83.00	YES
LR990950	11799430	5.9		Noctua fimbriata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Noctua	2021	5	24	6609486	6609505	20	24	100.00	83.00	YES
LR990950	11799430	5.9		Noctua fimbriata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Noctua	2021	5	24	6647647	6647666	20	24	100.00	83.00	YES
LR990950	11799430	5.9		Noctua fimbriata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Noctua	2021	5	24	6702735	6702716	20	24	100.00	83.00	YES
OB793102	427057	5.9		Timema monikensis	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera; Phasmatodea; Timematodea; Timematoidea; Timematidae; Timema	2020	3	22	339172	339153	20	24	100.00	83.00	YES
OZ404199	35969064	5.9		Parus major	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Paridae; Parus	2026	5	24	28531953	28531972	20	24	100.00	83.00	YES
OZ404167	35873162	5.9		Parus major	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Paridae; Parus	2026	5	24	7322565	7322546	20	24	100.00	83.00	YES
OZ392235	39148161	5.9		Aliger gallus	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Caenogastropoda; Littorinimorpha; Stromboidea; Strombidae; Aliger	2026	1	24	5205899	5205876	24	24	95.83	100.00	YES
OZ392235	39148161	5.9		Aliger gallus	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Caenogastropoda; Littorinimorpha; Stromboidea; Strombidae; Aliger	2026	1	24	32847930	32847953	24	24	95.83	100.00	YES
