Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
OZ059813	10164027	5.9		Standfussiana lucernea	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Standfussiana	2024	1	20	5431208	5431189	20	24	100.00	83.00	YES
OZ059813	10164027	5.9		Standfussiana lucernea	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Standfussiana	2024	1	20	5436508	5436489	20	24	100.00	83.00	YES
OZ001121	83465915	5.9		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	5	24	20144326	20144345	20	24	100.00	83.00	YES
OZ001078	84909600	5.9		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	5	24	21261534	21261553	20	24	100.00	83.00	YES
CP018193	2708311	5.9		Granulibacter bethesdensis	Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Granulibacter	2017	1	20	1910735	1910754	20	24	100.00	83.00	YES
OY720297	9261723	5.9		Noctua comes	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Noctua	2023	1	20	4560581	4560600	20	24	100.00	83.00	YES
OY720376	10945348	5.9		Cerastis leucographa	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Cerastis	2023	1	20	5874863	5874882	20	24	100.00	83.00	YES
OX493342	16672064	5.9		Anania fuscalis	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Pyraloidea; Crambidae; Pyraustinae; Anania	2023	5	24	6130402	6130421	20	24	100.00	83.00	YES
OX465504	12675375	5.9		Eurois occulta	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Eurois	2023	1	20	7034085	7034104	20	24	100.00	83.00	YES
OX465412	9248576	5.9		Lycophotia porphyrea	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Lycophotia	2023	1	20	4655499	4655518	20	24	100.00	83.00	YES
OX459026	10280730	5.9		Diarsia brunnea	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Diarsia	2023	1	20	4286961	4286980	20	24	100.00	83.00	YES
OX424551	13039386	5.9		Cerastis rubricosa	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Cerastis	2023	1	20	6457322	6457303	20	24	100.00	83.00	YES
OX424551	13039386	5.9		Cerastis rubricosa	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Cerastis	2023	1	20	6480804	6480785	20	24	100.00	83.00	YES
OX387984	13417245	5.9		Eugnorisma glareosa	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Eugnorisma	2022	1	20	6906502	6906483	20	24	100.00	83.00	YES
OX387984	13417245	5.9		Eugnorisma glareosa	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Eugnorisma	2022	1	20	6912770	6912751	20	24	100.00	83.00	YES
OX090953	82497129	5.9		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	5	24	61533804	61533785	20	24	100.00	83.00	YES
OX090921	82925904	5.9		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	5	24	36623534	36623553	20	24	100.00	83.00	YES
OW026442	9852214	5.9		Diarsia rubi	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Diarsia	2022	1	20	5051546	5051565	20	24	100.00	83.00	YES
FR997751	12100844	5.9		Ochropleura plecta	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Ochropleura	2021	1	20	6102467	6102486	20	24	100.00	83.00	YES
FR997751	12100844	5.9		Ochropleura plecta	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Ochropleura	2021	1	20	6120979	6120998	20	24	100.00	83.00	YES
FR997751	12100844	5.9		Ochropleura plecta	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Ochropleura	2021	1	20	6149204	6149223	20	24	100.00	83.00	YES
LR990950	11799430	5.9		Noctua fimbriata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Noctua	2021	1	20	6588437	6588418	20	24	100.00	83.00	YES
LR990950	11799430	5.9		Noctua fimbriata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Noctua	2021	1	20	6609505	6609486	20	24	100.00	83.00	YES
LR990950	11799430	5.9		Noctua fimbriata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Noctua	2021	1	20	6647666	6647647	20	24	100.00	83.00	YES
LR990950	11799430	5.9		Noctua fimbriata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Noctuini; Noctua	2021	1	20	6702716	6702735	20	24	100.00	83.00	YES
OB793102	427057	5.9		Timema monikensis	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera; Phasmatodea; Timematodea; Timematoidea; Timematidae; Timema	2020	3	22	339153	339172	20	24	100.00	83.00	YES
OZ404199	35969064	5.9		Parus major	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Paridae; Parus	2026	1	20	28531972	28531953	20	24	100.00	83.00	YES
OZ404167	35873162	5.9		Parus major	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Paridae; Parus	2026	1	20	7322546	7322565	20	24	100.00	83.00	YES
OZ392235	39148161	5.9		Aliger gallus	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Caenogastropoda; Littorinimorpha; Stromboidea; Strombidae; Aliger	2026	1	24	5205876	5205899	24	24	95.83	100.00	YES
OZ392235	39148161	5.9		Aliger gallus	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Caenogastropoda; Littorinimorpha; Stromboidea; Strombidae; Aliger	2026	1	24	32847953	32847930	24	24	95.83	100.00	YES
