Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
LC541876	61089	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	61067	61044	24	24	100.00	100.00	YES
LC541875	38450	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38437	38414	24	24	100.00	100.00	YES
LC541873	88567	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	37	60	24	24	100.00	100.00	YES
LC541873	88567	5.9		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	20	88546	88527	20	24	100.00	100.00	YES
LC541868	24158	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	37	60	24	24	100.00	100.00	YES
LC541866	25111	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541864	91581	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	39	62	24	24	100.00	100.00	YES
LC541863	42179	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	42156	42133	24	24	100.00	100.00	YES
LC541862	26916	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	39	62	24	24	100.00	100.00	YES
LC541862	26916	0.38		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	3	24	26888	26867	22	24	100.00	100.00	YES
LC541861	85513	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	85492	85469	24	24	100.00	100.00	YES
LC541853	18439	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	18416	18393	24	24	100.00	100.00	YES
LC541853	18439	0.096		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	2	24	40	62	23	24	100.00	100.00	YES
LC541852	39732	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541848	36657	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	37	60	24	24	100.00	100.00	YES
LC541848	36657	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	36636	36613	24	24	100.00	100.00	YES
LC541846	28951	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	28930	28907	24	24	100.00	100.00	YES
LC541845	32644	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	32623	32600	24	24	100.00	100.00	YES
LC541842	78001	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	40	63	24	24	100.00	100.00	YES
LC541842	78001	0.38		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	3	24	77977	77956	22	24	100.00	100.00	YES
LC541839	57507	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	57486	57463	24	24	100.00	100.00	YES
LC541832	11809	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	37	60	24	24	100.00	100.00	YES
LC541831	49653	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	44	67	24	24	100.00	100.00	YES
LC541830	31463	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	35	58	24	24	100.00	100.00	YES
LC541829	28147	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	28125	28102	24	24	100.00	100.00	YES
LC541824	84849	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	84827	84804	24	24	100.00	100.00	YES
LC541821	41140	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	41119	41096	24	24	100.00	100.00	YES
LC541820	57645	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	40	63	24	24	100.00	100.00	YES
LC541820	57645	5.9		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	5	24	57619	57600	20	24	100.00	100.00	YES
LC541818	75696	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	75675	75652	24	24	100.00	100.00	YES
LC541812	5953	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541807	86687	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	86665	86642	24	24	100.00	100.00	YES
LC541804	12909	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541803	68942	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	36	59	24	24	100.00	100.00	YES
LC541801	45153	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541800	60088	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	39	62	24	24	100.00	100.00	YES
LC541796	84049	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541795	62379	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	62358	62335	24	24	100.00	100.00	YES
LC541794	12902	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	37	60	24	24	100.00	100.00	YES
LC541793	36514	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541791	38477	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38455	38432	24	24	100.00	100.00	YES
LC541791	38477	1.5		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	4	24	41	61	21	24	100.00	100.00	YES
LC541789	86892	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	35	58	24	24	100.00	100.00	YES
LC541787	111541	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541786	60756	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	40	63	24	24	100.00	100.00	YES
LC541785	74264	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	40	63	24	24	100.00	100.00	YES
LC541785	74264	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	74243	74220	24	24	100.00	100.00	YES
LC541784	76475	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541784	76475	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	76454	76431	24	24	100.00	100.00	YES
LC541782	42893	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	42872	42849	24	24	100.00	100.00	YES
LC541781	14821	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	39	62	24	24	100.00	100.00	YES
LC541779	25805	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	35	58	24	24	100.00	100.00	YES
LC541778	23840	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541775	7343	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	39	62	24	24	100.00	100.00	YES
LC541772	36034	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	38	61	24	24	100.00	100.00	YES
LC541772	36034	5.9		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	20	36013	35994	20	24	100.00	100.00	YES
LC541770	21009	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	20986	20963	24	24	100.00	100.00	YES
LC541769	99400	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	99377	99354	24	24	100.00	100.00	YES
LC541767	70143	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	47	70	24	24	100.00	100.00	YES
LC541766	10286	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	39	62	24	24	100.00	100.00	YES
LC541761	52527	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	52506	52483	24	24	100.00	100.00	YES
LC541760	15002	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	14980	14957	24	24	100.00	100.00	YES
LC541758	90767	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	90745	90722	24	24	100.00	100.00	YES
LC541757	41160	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	37	60	24	24	100.00	100.00	YES
LC541755	27310	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	40	63	24	24	100.00	100.00	YES
LC541754	31259	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	31238	31215	24	24	100.00	100.00	YES
LC541753	4187	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	4166	4143	24	24	100.00	100.00	YES
LC541748	96023	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	37	60	24	24	100.00	100.00	YES
LC541748	96023	5.9		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	20	96002	95983	20	24	100.00	100.00	YES
LC541746	48213	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	37	60	24	24	100.00	100.00	YES
LC541744	49005	0.024		Plasmodium berghei ANKA	Eukaryota; Sar; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Vinckeia)	2020	1	24	42	65	24	24	100.00	100.00	YES
PX148547	177434	0.024		Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	2025	1	24	9	32	24	24	100.00	100.00	YES
PX148547	177434	0.024		Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	2025	1	24	177419	177396	24	24	100.00	100.00	YES
PX148497	198804	0.024		Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	2025	1	24	20	43	24	24	100.00	100.00	YES
PX148497	198804	0.024		Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	2025	1	24	198796	198773	24	24	100.00	100.00	YES
CP196642	899563	0.024		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2025	1	24	899500	899523	24	24	100.00	100.00	YES
PP906237	712	0.024		Ophiostoma patagonicum	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Ophiostomatales; Ophiostomataceae; Ophiostoma	2025	1	24	696	673	24	24	100.00	100.00	YES
PV789744	668	0.024		Neopestalotiopsis clavispora	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Xylariomycetidae; Amphisphaeriales; Sporocadaceae; Neopestalotiopsis	2025	1	24	660	637	24	24	100.00	100.00	YES
CP184722	230459	0.024		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2025	1	24	21	44	24	24	100.00	100.00	YES
PV254728	1590	0.024		Edwardsiella tarda	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Hafniaceae; Edwardsiella	2025	1	24	9	32	24	24	100.00	100.00	YES
PV254728	1590	0.024		Edwardsiella tarda	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Hafniaceae; Edwardsiella	2025	1	24	1576	1553	24	24	100.00	100.00	YES
PV137627	4626	0.024		Protoparvovirus sp.	Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Protoparvovirus	2025	1	24	4615	4592	24	24	100.00	100.00	YES
CP157652	1960557	0.024		Hanseniaspora mollemarum	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycodales; Saccharomycodaceae; Hanseniaspora	2024	1	24	1960527	1960504	24	24	100.00	100.00	YES
CP157651	1481168	0.024		Hanseniaspora mollemarum	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycodales; Saccharomycodaceae; Hanseniaspora	2024	1	24	31	54	24	24	100.00	100.00	YES
CP157651	1481168	5.9		Hanseniaspora mollemarum	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycodales; Saccharomycodaceae; Hanseniaspora	2024	1	24	1481148	1481125	24	24	95.83	100.00	YES
CP157649	1256963	0.024		Hanseniaspora mollemarum	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycodales; Saccharomycodaceae; Hanseniaspora	2024	1	24	28	51	24	24	100.00	100.00	YES
CP157649	1256963	0.024		Hanseniaspora mollemarum	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycodales; Saccharomycodaceae; Hanseniaspora	2024	1	24	1256933	1256910	24	24	100.00	100.00	YES
CP157648	1027777	0.024		Hanseniaspora mollemarum	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycodales; Saccharomycodaceae; Hanseniaspora	2024	1	24	21	44	24	24	100.00	100.00	YES
CP157648	1027777	0.024		Hanseniaspora mollemarum	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycodales; Saccharomycodaceae; Hanseniaspora	2024	1	24	1027747	1027724	24	24	100.00	100.00	YES
CP157647	994132	0.024		Hanseniaspora mollemarum	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycodales; Saccharomycodaceae; Hanseniaspora	2024	1	24	994106	994083	24	24	100.00	100.00	YES
CP157646	662091	0.024		Hanseniaspora mollemarum	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycodales; Saccharomycodaceae; Hanseniaspora	2024	1	24	30	53	24	24	100.00	100.00	YES
PP463022	977	0.024		uncultured Streptococcus sp.	Bacteria; Bacillati; Bacillota; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; environmental samples	2024	1	24	961	938	24	24	100.00	100.00	YES
PP054210	5619	0.024		Acheta domestica densovirus	Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Densovirinae; Scindoambidensovirus; Scindoambidensovirus orthopteran1	2024	1	24	12	35	24	24	100.00	100.00	YES
CP140794	114463	0.024		Aeromonas allosaccharophila	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas	2023	1	24	57364	57341	24	24	100.00	100.00	YES
OR121042	1553	0.024		Cutibacterium sp.	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Propionibacteriales; Propionibacteriaceae; Cutibacterium	2023	1	24	34	11	24	24	100.00	100.00	YES
OR121042	1553	0.024		Cutibacterium sp.	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Propionibacteriales; Propionibacteriaceae; Cutibacterium	2023	1	24	1522	1545	24	24	100.00	100.00	YES
CP124743	136590	0.024		Escherichia coli O157:H7 str. EDL933	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2023	1	24	68402	68425	24	24	100.00	100.00	YES
CP124742	212414	0.024		Escherichia coli O157:H7 str. EDL933	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	2023	1	24	105797	105774	24	24	100.00	100.00	YES
CP102999	7893696	0.024		Fusarium pseudograminearum	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium	2022	1	24	28	51	24	24	100.00	100.00	YES
CP102998	9006544	0.024		Fusarium pseudograminearum	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium	2022	1	24	9006530	9006507	24	24	100.00	100.00	YES
CP102997	12114387	0.024		Fusarium pseudograminearum	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium	2022	1	24	28	51	24	24	100.00	100.00	YES
