Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
AC236290	34270	1.5		Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	2009	2	22	18561	18581	21	24	100.00	88.00	YES
OZ368087	68493758	5.9		Ovula ovum	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Caenogastropoda; Littorinimorpha; Cypraeoidea; Ovulidae; Ovula	2025	5	24	37393681	37393662	20	24	100.00	83.00	YES
XM_034774341	3826	5.9		Trachemys scripta elegans	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Testudinata; Testudines; Cryptodira; Durocryptodira; Testudinoidea; Emydidae; Trachemys	2020	3	22	2399	2418	20	24	100.00	83.00	YES
OZ333909	91707238	5.9		Falco tinnunculus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Falconiformes; Falconidae; Falco	2025	3	22	48323237	48323218	20	24	100.00	83.00	YES
OZ320104	87475363	5.9		Aythya fuligula	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Anseriformes; Anatidae; Aythyinae; Aythya	2025	5	24	56274013	56274032	20	24	100.00	83.00	YES
XM_015849350	4093	5.9		Coturnix japonica	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Perdicinae; Coturnix	2020	3	22	2137	2156	20	24	100.00	83.00	YES
XM_015849349	4300	5.9		Coturnix japonica	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Perdicinae; Coturnix	2020	3	22	2344	2363	20	24	100.00	83.00	YES
XM_015849348	2791	5.9		Coturnix japonica	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Perdicinae; Coturnix	2020	3	22	2693	2712	20	24	100.00	83.00	YES
XM_015849347	4420	5.9		Coturnix japonica	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Perdicinae; Coturnix	2020	3	22	2464	2483	20	24	100.00	83.00	YES
XR_001552068	3075	5.9		Coturnix japonica	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Perdicinae; Coturnix	2020	3	22	2671	2690	20	24	100.00	83.00	YES
XM_015849346	3437	5.9		Coturnix japonica	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Perdicinae; Coturnix	2020	3	22	2671	2690	20	24	100.00	83.00	YES
XM_015849344	4627	5.9		Coturnix japonica	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Perdicinae; Coturnix	2020	3	22	2671	2690	20	24	100.00	83.00	YES
XM_014577957	2607	5.9		Pelodiscus sinensis	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Testudinata; Testudines; Cryptodira; Trionychia; Trionychidae; Pelodiscus	2025	3	22	2179	2198	20	24	100.00	83.00	YES
XM_032096530	2669	5.9		Corvus moneduloides	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Corvoidea; Corvidae; Corvus	2020	3	22	2543	2562	20	24	100.00	83.00	YES
XM_032096527	2707	5.9		Corvus moneduloides	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Corvoidea; Corvidae; Corvus	2020	3	22	2569	2588	20	24	100.00	83.00	YES
XM_032096526	3133	5.9		Corvus moneduloides	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Corvoidea; Corvidae; Corvus	2020	3	22	2314	2333	20	24	100.00	83.00	YES
XM_032096524	3331	5.9		Corvus moneduloides	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Corvoidea; Corvidae; Corvus	2020	3	22	2512	2531	20	24	100.00	83.00	YES
XM_032096523	3342	5.9		Corvus moneduloides	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Corvoidea; Corvidae; Corvus	2020	3	22	2523	2542	20	24	100.00	83.00	YES
XM_075740535	3862	5.9		Balearica regulorum gibbericeps	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Gruiformes; Gruidae; Balearica	2025	3	22	2731	2750	20	24	100.00	83.00	YES
XM_075725990	2541	5.9		Pelecanus crispus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Aequornithes; Pelecaniformes; Pelecanidae; Pelecanus	2025	3	22	1998	2017	20	24	100.00	83.00	YES
OZ285659	7049393	5.9		Breviolum minutum	Eukaryota; Sar; Alveolata; Dinophyceae; Suessiales; Symbiodiniaceae; Breviolum	2025	2	21	2935344	2935325	20	24	100.00	83.00	YES
XM_048849256	3898	5.9		Caretta caretta	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Testudinata; Testudines; Cryptodira; Durocryptodira; Americhelydia; Chelonioidea; Cheloniidae; Caretta	2025	3	22	2556	2575	20	24	100.00	83.00	YES
XM_048849255	3017	5.9		Caretta caretta	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Testudinata; Testudines; Cryptodira; Durocryptodira; Americhelydia; Chelonioidea; Cheloniidae; Caretta	2025	3	22	2911	2930	20	24	100.00	83.00	YES
XM_048849253	4225	5.9		Caretta caretta	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Testudinata; Testudines; Cryptodira; Durocryptodira; Americhelydia; Chelonioidea; Cheloniidae; Caretta	2025	3	22	2883	2902	20	24	100.00	83.00	YES
LR738723	2292626	5.9		Streptococcus suis	Bacteria; Bacillati; Bacillota; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus	2019	1	20	54193	54212	20	24	100.00	83.00	YES
LR738722	2143438	5.9		Streptococcus suis	Bacteria; Bacillati; Bacillota; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus	2019	1	20	54189	54208	20	24	100.00	83.00	YES
LR738720	2120082	5.9		Streptococcus suis	Bacteria; Bacillati; Bacillota; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus	2019	1	20	54189	54208	20	24	100.00	83.00	YES
OZ277615	88825123	5.9		Urochloa humidicola	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Poaceae; PACMAD clade; Panicoideae; Panicodae; Paniceae; Melinidinae; Urochloa	2025	1	20	48541904	48541885	20	24	100.00	83.00	YES
OZ274235	82822969	5.9		Pica pica	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Corvoidea; Corvidae; Pica	2025	3	22	36323563	36323582	20	24	100.00	83.00	YES
OZ274170	77291188	5.9		Chloris chloris chloris	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Passeroidea; Fringillidae; Carduelinae; Chloris	2025	3	22	69488944	69488925	20	24	100.00	83.00	YES
XM_075019942	4685	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	3426	3445	20	24	100.00	83.00	YES
XM_075019941	5010	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	3747	3766	20	24	100.00	83.00	YES
XM_075019940	3906	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	2647	2666	20	24	100.00	83.00	YES
XM_075019939	3865	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	2606	2625	20	24	100.00	83.00	YES
XM_075019938	3890	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	2631	2650	20	24	100.00	83.00	YES
XM_075019937	3902	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	2643	2662	20	24	100.00	83.00	YES
XM_075019936	5009	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	3750	3769	20	24	100.00	83.00	YES
XM_075019935	8307	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5041	5022	20	24	100.00	83.00	YES
XM_075019934	8377	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5111	5092	20	24	100.00	83.00	YES
XM_075019933	8902	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5636	5617	20	24	100.00	83.00	YES
XM_075019932	8516	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5250	5231	20	24	100.00	83.00	YES
XM_075019931	8517	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5251	5232	20	24	100.00	83.00	YES
XM_075019930	8628	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5362	5343	20	24	100.00	83.00	YES
XM_075019929	8675	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5409	5390	20	24	100.00	83.00	YES
XM_075019928	8674	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5408	5389	20	24	100.00	83.00	YES
XM_075019926	8582	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5410	5391	20	24	100.00	83.00	YES
XM_075019924	6321	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5410	5391	20	24	100.00	83.00	YES
XM_075019923	8665	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5410	5391	20	24	100.00	83.00	YES
XM_075019921	8676	5.9		Buteo buteo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Buteo	2025	3	22	5410	5391	20	24	100.00	83.00	YES
XM_074995070	5477	5.9		Carettochelys insculpta	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Testudinata; Testudines; Cryptodira; Trionychia; Carettochelyidae; Carettochelys	2025	3	22	3505	3524	20	24	100.00	83.00	YES
OZ261138	89989293	5.9		Vanellus vanellus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Charadriiformes; Charadriidae; Vanellus	2025	3	22	39984182	39984201	20	24	100.00	83.00	YES
OZ257109	85152753	5.9		Alectoris graeca	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Perdicinae; Alectoris	2025	3	22	44248987	44248968	20	24	100.00	83.00	YES
OZ259209	86884540	5.9		Falco peregrinus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Falconiformes; Falconidae; Falco	2025	3	22	48253842	48253823	20	24	100.00	83.00	YES
OZ246519	89426933	5.9		Vanellus vanellus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Charadriiformes; Charadriidae; Vanellus	2025	3	22	39554635	39554654	20	24	100.00	83.00	YES
OZ245195	78058551	5.9		Pavo cristatus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Pavo	2025	3	22	44637419	44637400	20	24	100.00	83.00	YES
XR_011905946	4323	5.9		Excalfactoria chinensis	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Excalfactoria	2025	3	22	4230	4249	20	24	100.00	83.00	YES
XR_011905944	4263	5.9		Excalfactoria chinensis	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Excalfactoria	2025	3	22	4170	4189	20	24	100.00	83.00	YES
XR_011905943	3064	5.9		Excalfactoria chinensis	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Excalfactoria	2025	3	22	2690	2709	20	24	100.00	83.00	YES
XR_011905942	3263	5.9		Excalfactoria chinensis	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Excalfactoria	2025	3	22	2690	2709	20	24	100.00	83.00	YES
XM_072358811	3971	5.9		Excalfactoria chinensis	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Excalfactoria	2025	3	22	2868	2887	20	24	100.00	83.00	YES
XM_072358810	3793	5.9		Excalfactoria chinensis	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Excalfactoria	2025	3	22	2690	2709	20	24	100.00	83.00	YES
XM_030005892	3515	5.9		Aquila chrysaetos chrysaetos	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Aquila	2021	3	22	2356	2375	20	24	100.00	83.00	YES
XM_030005890	3635	5.9		Aquila chrysaetos chrysaetos	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Aquila	2021	3	22	2476	2495	20	24	100.00	83.00	YES
XM_030005889	3842	5.9		Aquila chrysaetos chrysaetos	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Aquila	2021	3	22	2683	2702	20	24	100.00	83.00	YES
LR606180	88216475	5.9		Aquila chrysaetos chrysaetos	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Accipitrimorphae; Accipitriformes; Accipitridae; Accipitrinae; Aquila	2021	3	22	38545669	38545688	20	24	100.00	83.00	YES
OZ238805	77739472	5.9		Alectoris rufa	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Perdicinae; Alectoris	2025	3	22	44199690	44199671	20	24	100.00	83.00	YES
OZ238506	85378027	5.9		Coloeus monedula	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Corvoidea; Corvidae; Coloeus	2025	3	22	48993182	48993163	20	24	100.00	83.00	YES
OZ223658	89030289	5.9		Aythya marila	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Anseriformes; Anatidae; Aythyinae; Aythya	2025	5	24	56538291	56538310	20	24	100.00	83.00	YES
OZ222665	46871237	5.9		Sepietta obscura	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Cephalopoda; Coleoidea; Decapodiformes; Sepiida; Sepiolidae; Sepiolinae; Sepietta	2025	5	24	11164967	11164948	20	24	100.00	83.00	YES
OZ210386	16950497	5.9		Jodis lactearia	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Geometroidea; Geometridae; Geometrinae; Jodis	2024	3	22	5055885	5055904	20	24	100.00	83.00	YES
OZ210355	16598982	5.9		Jodis lactearia	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Geometroidea; Geometridae; Geometrinae; Jodis	2024	3	22	4753402	4753421	20	24	100.00	83.00	YES
