Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
LC754729	5725	0.024		Mucor sp.	Eukaryota; Fungi; Fungi incertae sedis; Mucoromycota; Mucoromycotina; Mucoromycetes; Mucorales; Mucorineae; Mucoraceae; Mucor	2023	1	24	36	59	24	24	100.00	100.00	YES
LC754729	5725	0.024		Mucor sp.	Eukaryota; Fungi; Fungi incertae sedis; Mucoromycota; Mucoromycotina; Mucoromycetes; Mucorales; Mucorineae; Mucoraceae; Mucor	2023	1	24	5690	5667	24	24	100.00	100.00	YES
MZ325203	29802	0.024		Severe acute respiratory syndrome coronavirus 2	Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Betacoronavirus pandemicum	2021	1	24	5	28	24	24	100.00	100.00	YES
MZ305381	29795	0.024		Severe acute respiratory syndrome coronavirus 2	Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Betacoronavirus pandemicum	2021	1	24	4	27	24	24	100.00	100.00	YES
MZ267377	29794	0.024		Severe acute respiratory syndrome coronavirus 2	Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Betacoronavirus pandemicum	2021	1	24	5	28	24	24	100.00	100.00	YES
MW876865	29793	0.024		Severe acute respiratory syndrome coronavirus 2	Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Betacoronavirus pandemicum	2021	1	24	5	28	24	24	100.00	100.00	YES
PV947709	732	0.024		Sweet potato leaf curl deltasatellite	Viruses; Viruses incertae sedis; Tolecusatellitidae; Deltasatellite	2026	1	24	402	425	24	24	100.00	100.00	YES
OZ116912	774605	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	509766	509743	24	24	100.00	100.00	YES
OZ116912	774605	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	581084	581107	24	24	100.00	100.00	YES
OZ116912	774605	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	582201	582178	24	24	100.00	100.00	YES
OZ116911	747657	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	747597	747620	24	24	100.00	100.00	YES
OZ116910	546013	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	153072	153095	24	24	100.00	100.00	YES
OZ116910	546013	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	154536	154513	24	24	100.00	100.00	YES
OZ116910	546013	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	430763	430786	24	24	100.00	100.00	YES
OZ116910	546013	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	431102	431079	24	24	100.00	100.00	YES
OZ116910	546013	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	443772	443749	24	24	100.00	100.00	YES
OZ116909	534336	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	22553	22530	24	24	100.00	100.00	YES
OZ116909	534336	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	215604	215581	24	24	100.00	100.00	YES
OZ116909	534336	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	452298	452275	24	24	100.00	100.00	YES
OZ116908	502463	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	35993	35970	24	24	100.00	100.00	YES
OZ116908	502463	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	132706	132683	24	24	100.00	100.00	YES
OZ116908	502463	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	255546	255523	24	24	100.00	100.00	YES
OZ117176	1448332	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1447755	1447732	24	24	100.00	100.00	YES
OZ116882	1125907	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1125872	1125849	24	24	100.00	100.00	YES
OZ117040	734935	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	62	39	24	24	100.00	100.00	YES
OZ117036	518210	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	58	35	24	24	100.00	100.00	YES
OZ117036	518210	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	18884	18907	24	24	100.00	100.00	YES
OZ117035	482895	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	58	35	24	24	100.00	100.00	YES
OZ117034	318881	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	61	38	24	24	100.00	100.00	YES
OZ116736	1368800	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	57	34	24	24	100.00	100.00	YES
OZ116728	897590	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	59	36	24	24	100.00	100.00	YES
OZ116728	897590	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	897534	897557	24	24	100.00	100.00	YES
OZ116923	1222833	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	569638	569661	24	24	100.00	100.00	YES
OZ116923	1222833	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	989535	989558	24	24	100.00	100.00	YES
OZ116923	1222833	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1043618	1043641	24	24	100.00	100.00	YES
OZ116922	1107062	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	59	36	24	24	100.00	100.00	YES
OZ116922	1107062	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	536739	536762	24	24	100.00	100.00	YES
OZ116922	1107062	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	904505	904528	24	24	100.00	100.00	YES
OZ116922	1107062	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	904723	904700	24	24	100.00	100.00	YES
OZ116922	1107062	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1019577	1019600	24	24	100.00	100.00	YES
OZ116922	1107062	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1021371	1021348	24	24	100.00	100.00	YES
OZ116922	1107062	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1033852	1033829	24	24	100.00	100.00	YES
OZ116922	1107062	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1102015	1102038	24	24	100.00	100.00	YES
OZ116921	1031096	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	5501	5524	24	24	100.00	100.00	YES
OZ116921	1031096	1.5		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	4	24	29372	29392	21	24	100.00	100.00	YES
OZ116920	1023375	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	427821	427798	24	24	100.00	100.00	YES
OZ116919	1007122	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	884933	884910	24	24	100.00	100.00	YES
OZ116919	1007122	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1007066	1007089	24	24	100.00	100.00	YES
OZ116720	495993	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	495937	495960	24	24	100.00	100.00	YES
OZ116917	933280	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	536433	536456	24	24	100.00	100.00	YES
OZ116917	933280	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	655900	655923	24	24	100.00	100.00	YES
OZ116917	933280	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	656076	656053	24	24	100.00	100.00	YES
OZ116917	933280	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	662850	662873	24	24	100.00	100.00	YES
OZ116917	933280	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	665106	665083	24	24	100.00	100.00	YES
OZ116916	905029	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	159422	159399	24	24	100.00	100.00	YES
OZ116916	905029	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	473244	473267	24	24	100.00	100.00	YES
OZ116916	905029	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	631130	631153	24	24	100.00	100.00	YES
OZ116916	905029	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	671753	671730	24	24	100.00	100.00	YES
OZ116916	905029	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	813566	813589	24	24	100.00	100.00	YES
OZ116916	905029	1.5		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	4	24	656444	656424	21	24	100.00	100.00	YES
OZ116915	777067	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	777010	777033	24	24	100.00	100.00	YES
OZ116915	777067	1.5		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	21	620337	620317	21	24	100.00	100.00	YES
OZ116914	733858	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	285215	285192	24	24	100.00	100.00	YES
OZ116914	733858	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	372760	372737	24	24	100.00	100.00	YES
OZ116914	733858	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	733801	733824	24	24	100.00	100.00	YES
OQ450207	4279	0.096		uncultured Muribaculaceae bacterium	Bacteria; Pseudomonadati; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; environmental samples	2024	1	23	4255	4277	23	24	100.00	96.00	YES
OQ450196	4226	0.096		uncultured Muribaculaceae bacterium	Bacteria; Pseudomonadati; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; environmental samples	2024	1	23	4194	4216	23	24	100.00	96.00	YES
OQ450193	4252	0.096		uncultured Muribaculaceae bacterium	Bacteria; Pseudomonadati; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; environmental samples	2024	1	23	4230	4252	23	24	100.00	96.00	YES
OQ450186	4244	0.096		uncultured Muribaculaceae bacterium	Bacteria; Pseudomonadati; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; environmental samples	2024	1	23	4222	4244	23	24	100.00	96.00	YES
OZ210545	36946901	1.5		Oculina arbuscula	Eukaryota; Metazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Vacatina; Oculinidae; Oculina	2024	1	21	26114282	26114302	21	24	100.00	88.00	YES
OQ450189	4238	1.5		uncultured Muribaculaceae bacterium	Bacteria; Pseudomonadati; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; environmental samples	2024	1	21	4209	4229	21	24	100.00	88.00	YES
OQ450187	4232	1.5		uncultured Muribaculaceae bacterium	Bacteria; Pseudomonadati; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; environmental samples	2024	1	21	4212	4232	21	24	100.00	88.00	YES
CP108625	7705305	1.5		Streptomyces rubiginosohelvolus	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	2024	4	24	7698512	7698492	21	24	100.00	88.00	YES
OZ365144	41335103	5.9		Tubastraea coccinea	Eukaryota; Metazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Refertina; Dendrophylliidae; Tubastraea	2025	1	24	40794997	40794974	24	24	95.83	100.00	YES
OZ333890	65670707	5.9		Falco tinnunculus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Falconiformes; Falconidae; Falco	2025	2	21	1352254	1352273	20	24	100.00	83.00	YES
OZ333865	65569482	5.9		Falco tinnunculus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Falconiformes; Falconidae; Falco	2025	2	21	1317154	1317173	20	24	100.00	83.00	YES
OZ311304	30110542	5.9		Pammene gallicana	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Olethreutinae; Grapholitini; Pammene	2025	5	24	3243839	3243820	20	24	100.00	83.00	YES
OZ307378	22548583	5.9		Larus canus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Charadriiformes; Laridae; Larus	2025	2	21	10785960	10785979	20	24	100.00	83.00	YES
OZ307689	22018182	5.9		Larus fuscus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Charadriiformes; Laridae; Larus	2025	2	21	11335161	11335142	20	24	100.00	83.00	YES
OZ307655	24219448	5.9		Larus canus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Charadriiformes; Laridae; Larus	2025	2	21	10899942	10899961	20	24	100.00	83.00	YES
OZ010764	22291602	5.9		Larus fuscus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Charadriiformes; Laridae; Larus	2025	2	21	11580497	11580478	20	24	100.00	83.00	YES
OZ296750	72396514	5.9		Chloris chloris	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Neoaves; Telluraves; Australaves; Passeriformes; Passeroidea; Fringillidae; Carduelinae; Chloris	2025	2	21	18587645	18587626	20	24	100.00	83.00	YES
