Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
CP084936	7088962	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	7088919	7088942	24	24	100.00	100.00	YES
CP084935	7285777	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	44	21	24	24	100.00	100.00	YES
CP084935	7285777	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	7285724	7285747	24	24	100.00	100.00	YES
MW018149	4296	0.024		Nephridiophagaceae sp.	Eukaryota; Fungi; Fungi incertae sedis; Chytridiomycota; Chytridiomycota incertae sedis; Chytridiomycetes; Nephridiophagales	2021	1	24	86	63	24	24	100.00	100.00	YES
OZ116902	1073283	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1070267	1070244	24	24	100.00	100.00	YES
OZ116902	1073283	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1071203	1071226	24	24	100.00	100.00	YES
OZ116902	1073283	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	23	262465	262487	23	24	100.00	100.00	YES
OZ116899	988276	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	988240	988217	24	24	100.00	100.00	YES
OZ116899	988276	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	751952	751975	24	24	100.00	100.00	YES
OZ116894	738945	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	401965	401942	24	24	100.00	100.00	YES
OZ116894	738945	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	23	402037	402059	23	24	100.00	100.00	YES
OZ116891	688818	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	91126	91103	24	24	100.00	100.00	YES
OZ116889	527350	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	15247	15224	24	24	100.00	100.00	YES
OZ116889	527350	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	527313	527290	24	24	100.00	100.00	YES
OZ116887	317601	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	316460	316437	24	24	100.00	100.00	YES
OZ116887	317601	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	317565	317542	24	24	100.00	100.00	YES
OZ116873	751911	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	751876	751853	24	24	100.00	100.00	YES
CP196442	3653	0.024		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2026	1	24	1862	1839	24	24	100.00	100.00	YES
CP196442	3653	0.024		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2026	1	24	1783	1806	24	24	100.00	100.00	YES
CP132758	4154799	0.024		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2025	1	24	4154754	4154777	24	24	100.00	100.00	YES
CP132757	779050	0.024		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2025	1	24	778997	779020	24	24	100.00	100.00	YES
CP132756	964093	0.024		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2025	1	24	964036	964059	24	24	100.00	100.00	YES
PV827587	39637	0.024		Pectobacterium phage Pcc_P10	Viruses	2025	1	24	38	61	24	24	100.00	100.00	YES
PQ672723	597	0.024		Patagonotothen cf. cornucola	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Perciformes; Notothenioidei; Nototheniidae; Patagonotothen	2025	1	24	514	537	24	24	100.00	100.00	YES
PQ672723	597	0.096		Patagonotothen cf. cornucola	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Perciformes; Notothenioidei; Nototheniidae; Patagonotothen	2025	1	23	41	19	23	24	100.00	100.00	YES
PV137630	4622	0.024		Protoparvovirus sp.	Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Protoparvovirus	2025	1	24	4593	4616	24	24	100.00	100.00	YES
OZ076108	1014828	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	24	2	25	24	24	100.00	100.00	YES
OZ076108	1014828	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	23	977785	977807	23	24	100.00	100.00	YES
OZ076101	720626	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	24	11	34	24	24	100.00	100.00	YES
CP147520	7826501	0.024		Streptomyces sp. TG1A-60	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	2024	1	24	7826433	7826456	24	24	100.00	100.00	YES
CP109469	64450	0.024		Streptomyces sp. NBC_01463	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	2024	1	24	64309	64332	24	24	100.00	100.00	YES
MW349025	10533	0.024		Poeciliopsis monacha	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Ovalentaria; Atherinomorphae; Cyprinodontiformes; Poeciliidae; Poeciliinae; Poeciliopsis	2022	1	24	34	57	24	24	100.00	100.00	YES
OV192362	29842	0.024		Severe acute respiratory syndrome coronavirus 2	Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Betacoronavirus pandemicum	2021	1	24	29753	29776	24	24	100.00	100.00	YES
CP084939	4072028	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	4071979	4072002	24	24	100.00	100.00	YES
OZ116904	1436564	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	184637	184660	24	24	100.00	100.00	YES
OZ116896	888554	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	754799	754822	24	24	100.00	100.00	YES
OZ116896	888554	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	23	127184	127206	23	24	100.00	100.00	YES
OZ116996	726451	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	29	52	24	24	100.00	100.00	YES
MW881230	95624	0.096		Salmonella enterica subsp. enterica serovar Meleagridis	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	2021	1	23	93099	93077	23	24	100.00	96.00	YES
OZ116893	715053	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	23	715018	714996	23	24	100.00	96.00	YES
OZ116901	1038315	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	23	125562	125584	23	24	100.00	96.00	YES
OZ116886	161572	0.38		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	22	40298	40277	22	24	100.00	92.00	YES
CP174317	72713	1.5		Microbulbifer sp. SSSA002	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer	2025	4	24	4310	4290	21	24	100.00	88.00	YES
OZ349735	32522284	5.9		Oxypteryx unicolorella	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Gelechiidae; Aristoteliinae; Oxypteryx	2025	4	23	11851055	11851036	20	24	100.00	83.00	YES
PQ672648	745	5.9		Pseudochaenichthys georgianus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Perciformes; Notothenioidei; Channichthyidae; Pseudochaenichthys	2025	1	24	34	11	24	24	91.67	100.00	NO
PQ672648	745	5.9		Pseudochaenichthys georgianus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Perciformes; Notothenioidei; Channichthyidae; Pseudochaenichthys	2025	5	24	506	525	20	24	100.00	100.00	YES
CP108296	92576	5.9		Streptomyces melanogenes	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	2024	5	24	57	38	20	24	100.00	83.00	YES
