Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
OZ076282	1020514	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	1020501	1020477	25	61	100.00	41.00	NO
OZ076277	890108	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	890073	890049	25	61	100.00	41.00	NO
OZ076272	645629	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	645619	645595	25	61	100.00	41.00	NO
OZ076271	527577	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	31	55	25	61	100.00	41.00	NO
OZ076269	470130	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	36	60	25	61	100.00	41.00	NO
OZ076153	1010474	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	1010423	1010447	25	61	100.00	41.00	NO
OZ076146	714561	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	714555	714531	25	61	100.00	41.00	NO
OZ076143	521527	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	521468	521492	25	61	100.00	41.00	NO
OQ450248	4504	0.11		uncultured Oscillospiraceae bacterium	Bacteria; Bacillati; Bacillota; Clostridia; Eubacteriales; Oscillospiraceae; environmental samples	2024	16	40	19	43	25	61	100.00	41.00	NO
OQ450236	4430	0.11		uncultured Oscillospiraceae bacterium	Bacteria; Bacillati; Bacillota; Clostridia; Eubacteriales; Oscillospiraceae; environmental samples	2024	16	40	22	46	25	61	100.00	41.00	NO
OZ117219	1393237	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	15	39	1364994	1364970	25	61	100.00	41.00	NO
OZ117216	1021435	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	15	39	1021400	1021376	25	61	100.00	41.00	NO
OZ117213	976262	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	15	39	976227	976203	25	61	100.00	41.00	NO
OZ117211	891361	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	15	39	891325	891301	25	61	100.00	41.00	NO
OZ117205	528058	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	15	39	33	57	25	61	100.00	41.00	NO
OZ117204	499512	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	15	39	35	59	25	61	100.00	41.00	NO
OZ117203	471221	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	15	39	34	58	25	61	100.00	41.00	NO
OZ116833	894004	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	15	39	35	59	25	61	100.00	41.00	NO
OZ116746	715890	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	15	39	715859	715835	25	61	100.00	41.00	NO
OZ116743	523127	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	15	39	523068	523092	25	61	100.00	41.00	NO
AP039753	251332	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	57	34	24	61	100.00	39.00	NO
AP039753	251332	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	251289	251312	24	61	100.00	39.00	NO
AP039752	169514	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	61	38	24	61	100.00	39.00	NO
AP039752	169514	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	169465	169488	24	61	100.00	39.00	NO
AP039751	239633	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	54	31	24	61	100.00	39.00	NO
AP039751	239633	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	239579	239602	24	61	100.00	39.00	NO
AP039750	249033	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	56	33	24	61	100.00	39.00	NO
AP039750	249033	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	248978	249001	24	61	100.00	39.00	NO
AP039749	258927	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	55	32	24	61	100.00	39.00	NO
AP039749	258927	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	258884	258907	24	61	100.00	39.00	NO
AP039748	260740	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	55	32	24	61	100.00	39.00	NO
AP039748	260740	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	260689	260712	24	61	100.00	39.00	NO
AP039747	264990	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	52	29	24	61	100.00	39.00	NO
AP039747	264990	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	264927	264950	24	61	100.00	39.00	NO
AP039746	268338	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	43	20	24	61	100.00	39.00	NO
AP039746	268338	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	268289	268312	24	61	100.00	39.00	NO
AP039745	271441	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	74	51	24	61	100.00	39.00	NO
AP039745	271441	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	271377	271400	24	61	100.00	39.00	NO
AP039744	297862	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	55	32	24	61	100.00	39.00	NO
AP039744	297862	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	297811	297834	24	61	100.00	39.00	NO
AP039743	298851	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	43	20	24	61	100.00	39.00	NO
AP039743	298851	1.8		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	17	39	298803	298825	23	61	100.00	39.00	NO
AP039742	306632	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	40	17	24	61	100.00	39.00	NO
AP039742	306632	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	306576	306599	24	61	100.00	39.00	NO
AP039741	308388	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	43	20	24	61	100.00	39.00	NO
AP039741	308388	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	308325	308348	24	61	100.00	39.00	NO
AP039740	323009	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	56	33	24	61	100.00	39.00	NO
AP039740	323009	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	322967	322990	24	61	100.00	39.00	NO
AP039739	324553	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	55	32	24	61	100.00	39.00	NO
AP039739	324553	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	324501	324524	24	61	100.00	39.00	NO
AP039738	334515	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	63	40	24	61	100.00	39.00	NO
AP039738	334515	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	334458	334481	24	61	100.00	39.00	NO
AP039737	343217	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	55	32	24	61	100.00	39.00	NO
AP039737	343217	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	343177	343200	24	61	100.00	39.00	NO
AP039736	345721	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	65	42	24	61	100.00	39.00	NO
AP039736	345721	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	345669	345692	24	61	100.00	39.00	NO
AP039735	347770	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	57	34	24	61	100.00	39.00	NO
AP039735	347770	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	347722	347745	24	61	100.00	39.00	NO
AP039734	347945	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	55	32	24	61	100.00	39.00	NO
AP039734	347945	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	347892	347915	24	61	100.00	39.00	NO
AP039733	375007	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	374957	374980	24	61	100.00	39.00	NO
AP039732	381250	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	48	25	24	61	100.00	39.00	NO
AP039732	381250	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	381200	381223	24	61	100.00	39.00	NO
AP039731	395234	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	42	19	24	61	100.00	39.00	NO
AP039731	395234	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	395202	395225	24	61	100.00	39.00	NO
AP039730	402557	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	57	34	24	61	100.00	39.00	NO
AP039730	402557	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	402504	402527	24	61	100.00	39.00	NO
AP039729	406334	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	47	24	24	61	100.00	39.00	NO
AP039729	406334	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	406270	406293	24	61	100.00	39.00	NO
AP039728	408356	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	51	28	24	61	100.00	39.00	NO
AP039728	408356	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	408319	408342	24	61	100.00	39.00	NO
AP039727	409666	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	50	27	24	61	100.00	39.00	NO
AP039727	409666	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	409623	409646	24	61	100.00	39.00	NO
AP039726	422069	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	52	29	24	61	100.00	39.00	NO
AP039726	422069	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	422019	422042	24	61	100.00	39.00	NO
AP039725	424436	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	50	27	24	61	100.00	39.00	NO
AP039725	424436	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	424386	424409	24	61	100.00	39.00	NO
AP039724	443387	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	443345	443368	24	61	100.00	39.00	NO
AP039723	451948	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	42	19	24	61	100.00	39.00	NO
AP039723	451948	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	451897	451920	24	61	100.00	39.00	NO
AP039722	469789	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	42	19	24	61	100.00	39.00	NO
AP039722	469789	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	469739	469762	24	61	100.00	39.00	NO
AP039721	474541	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	474486	474509	24	61	100.00	39.00	NO
AP039721	474541	1.8		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	17	39	46	24	23	61	100.00	39.00	NO
AP039720	486712	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	56	33	24	61	100.00	39.00	NO
AP039720	486712	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	486659	486682	24	61	100.00	39.00	NO
AP039719	519707	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	52	29	24	61	100.00	39.00	NO
AP039719	519707	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	519651	519674	24	61	100.00	39.00	NO
AP039718	529185	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	56	33	24	61	100.00	39.00	NO
AP039718	529185	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	529134	529157	24	61	100.00	39.00	NO
AP039717	574177	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	50	27	24	61	100.00	39.00	NO
AP039717	574177	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	574126	574149	24	61	100.00	39.00	NO
AP039716	679699	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	52	29	24	61	100.00	39.00	NO
AP039716	679699	0.45		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	39	679646	679669	24	61	100.00	39.00	NO
ON493158	1483	0.45		Clitopilus yunnanensis	Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomatineae; Entolomataceae; Clitopilus	2025	15	61	1215	1171	47	61	89.36	77.00	NO
ON493064	1400	0.45		Montagnula chiangraiensis	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Pleosporomycetidae; Pleosporales; Massarineae; Didymosphaeriaceae; Montagnula	2025	6	36	1249	1218	32	61	96.88	51.00	NO
CP042218	2917404	0.45		Luteimonas granuli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Lysobacterales; Lysobacteraceae; Luteimonas	2019	16	39	45	22	24	61	100.00	39.00	NO
MN135767	4379	0.45		uncultured Parasutterella sp.	Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Sutterellaceae; Parasutterella; environmental samples	2019	16	39	36	59	24	61	100.00	75.00	NO
MN135767	4379	7.0		uncultured Parasutterella sp.	Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Sutterellaceae; Parasutterella; environmental samples	2019	40	61	4359	4338	22	61	100.00	75.00	NO
CP041056	10424	0.45		Enterobacter hormaechei	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Enterobacter; Enterobacter cloacae complex	2019	16	39	39	16	24	61	100.00	39.00	NO
CP041055	2573	0.45		Enterobacter hormaechei	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Enterobacter; Enterobacter cloacae complex	2019	16	39	2486	2509	24	61	100.00	39.00	NO
CP166118	1043106	0.45		Chlamydia trachomatis I/UW-12/UR	Bacteria; Pseudomonadati; Chlamydiota; Chlamydiia; Chlamydiales; Chlamydiaceae; Chlamydia/Chlamydophila group; Chlamydia	2025	16	39	773259	773282	24	61	100.00	39.00	NO
OZ204513	42417839	0.45		Gillmeria ochrodactyla	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Pterophoroidea; Pterophoridae; Pterophorinae; Gillmeria	2024	21	44	14719981	14719958	24	61	100.00	39.00	NO
