Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
OZ262759	28493118	0.061		Diogenes pugilator	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Diogenidae; Diogenes	2025	5	28	11	34	24	28	100.00	96.00	YES
OZ262759	28493118	3.8		Diogenes pugilator	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Diogenidae; Diogenes	2025	8	28	18139330	18139350	21	28	100.00	96.00	YES
OZ246351	28311405	0.001		Portunus segnis	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Brachyura; Eubrachyura; Portunoidea; Portunidae; Portuninae; Portunus	2025	2	28	2558053	2558027	27	28	100.00	96.00	YES
OZ246351	28311405	0.061		Portunus segnis	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Brachyura; Eubrachyura; Portunoidea; Portunidae; Portuninae; Portunus	2025	5	28	6051719	6051742	24	28	100.00	96.00	YES
OZ246351	28311405	0.95		Portunus segnis	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Brachyura; Eubrachyura; Portunoidea; Portunidae; Portuninae; Portunus	2025	7	28	22720978	22720999	22	28	100.00	96.00	YES
OZ239127	43002158	0.001		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	2	28	2942419	2942393	27	28	100.00	96.00	YES
OZ239127	43002158	0.001		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	2	28	849582	849608	27	28	100.00	96.00	YES
OZ239127	43002158	0.004		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	3	28	15179749	15179724	26	28	100.00	96.00	YES
OZ239127	43002158	0.95		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	3	28	3627301	3627276	26	28	96.15	96.00	YES
OZ239127	43002158	3.8		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	8	28	15309309	15309289	21	28	100.00	96.00	YES
OZ239126	43606730	0.001		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	2	28	29256556	29256530	27	28	100.00	96.00	YES
OZ239126	43606730	0.95		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	7	28	8959201	8959222	22	28	100.00	96.00	YES
OZ239126	43606730	3.8		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	8	28	40731671	40731651	21	28	100.00	96.00	YES
OZ239120	60447653	0.001		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	2	28	41556015	41555989	27	28	100.00	96.00	YES
OZ239120	60447653	0.004		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	3	28	4127033	4127008	26	28	100.00	96.00	YES
OZ239120	60447653	0.004		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	3	28	4770505	4770480	26	28	100.00	96.00	YES
OZ239120	60447653	0.004		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	3	28	9859341	9859366	26	28	100.00	96.00	YES
OZ239120	60447653	0.004		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	3	28	30714496	30714471	26	28	100.00	96.00	YES
OZ239120	60447653	0.004		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	3	28	38879794	38879819	26	28	100.00	96.00	YES
OZ239120	60447653	0.061		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	5	28	41558283	41558260	24	28	100.00	96.00	YES
OZ239120	60447653	0.061		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	5	28	27836982	27837005	24	28	100.00	96.00	YES
OZ239120	60447653	0.95		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	7	28	39362312	39362291	22	28	100.00	96.00	YES
OZ239120	60447653	3.8		Leiobunum subalpinum	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Opiliones; Palpatores; Phalangioidea; Sclerosomatidae; Leiobuninae; Leiobunum	2025	8	28	468638	468658	21	28	100.00	96.00	YES
OZ199635	33177637	0.001		Cricetus cricetus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Cricetidae; Cricetinae; Cricetus	2024	2	28	26804652	26804626	27	28	100.00	96.00	YES
OZ199635	33177637	0.004		Cricetus cricetus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Cricetidae; Cricetinae; Cricetus	2024	3	28	17319666	17319691	26	28	100.00	96.00	YES
OZ199635	33177637	0.061		Cricetus cricetus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Cricetidae; Cricetinae; Cricetus	2024	5	28	15831224	15831201	24	28	100.00	96.00	YES
OZ199635	33177637	0.061		Cricetus cricetus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Cricetidae; Cricetinae; Cricetus	2024	5	28	27648410	27648387	24	28	100.00	96.00	YES
OZ199635	33177637	0.24		Cricetus cricetus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Cricetidae; Cricetinae; Cricetus	2024	6	28	11750191	11750213	23	28	100.00	96.00	YES
OZ194777	48097366	0.001		Stigmatoteuthis arcturi	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Cephalopoda; Coleoidea; Decapodiformes; Oegopsida; Histioteuthidae; Stigmatoteuthis	2025	2	28	48097360	48097334	27	28	100.00	96.00	YES
OZ001086	76609446	0.001		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	2	28	24136768	24136742	27	28	100.00	96.00	YES
OZ001086	76609446	0.004		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	3	28	16414866	16414891	26	28	100.00	96.00	YES
OZ001086	76609446	0.004		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	3	28	43854818	43854793	26	28	100.00	96.00	YES
OZ001086	76609446	0.95		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	3	28	19385464	19385439	26	28	96.15	96.00	YES
OZ001086	76609446	0.95		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	7	28	13909974	13909995	22	28	100.00	96.00	YES
OZ001086	76609446	0.95		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2024	7	28	19208444	19208465	22	28	100.00	96.00	YES
OR501399	739	0.001		Trichoderma virens	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2023	2	28	736	710	27	28	100.00	96.00	YES
OX090962	59689252	0.001		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	2	28	561153	561127	27	28	100.00	96.00	YES
OX090962	59689252	0.95		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	7	28	11407594	11407573	22	28	100.00	96.00	YES
OX090951	88157664	0.001		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	2	28	307273	307247	27	28	100.00	96.00	YES
OX090951	88157664	0.004		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	3	28	63504622	63504597	26	28	100.00	96.00	YES
OX090951	88157664	0.004		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	3	28	79328800	79328775	26	28	100.00	96.00	YES
OX090951	88157664	0.95		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	7	28	71479505	71479526	22	28	100.00	96.00	YES
OX090951	88157664	3.8		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	5	25	70599637	70599617	21	28	100.00	96.00	YES
OX090922	76602446	0.001		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	2	28	24136768	24136742	27	28	100.00	96.00	YES
OX090922	76602446	0.004		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	3	28	16414866	16414891	26	28	100.00	96.00	YES
OX090922	76602446	0.004		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	3	28	38500183	38500208	26	28	100.00	96.00	YES
OX090922	76602446	0.95		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	3	28	19385464	19385439	26	28	96.15	96.00	YES
OX090922	76602446	0.95		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	7	28	13909974	13909995	22	28	100.00	96.00	YES
OX090922	76602446	0.95		Heterocephalus glaber	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Heterocephalus	2022	7	28	19208444	19208465	22	28	100.00	96.00	YES
LR824015	13048955	0.001		Chrysodeixis includens	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Chrysodeixis	2022	2	28	2025100	2025074	27	28	100.00	96.00	YES
LR824015	13048955	0.95		Chrysodeixis includens	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Chrysodeixis	2022	3	28	1298587	1298562	26	28	96.15	96.00	YES
CP071119	5152495	0.001		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	2	28	5152495	5152469	27	28	100.00	96.00	YES
CP071119	5152495	0.004		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	3	28	2	27	26	28	100.00	96.00	YES
OZ414272	58724569	0.001		Pruvotfolia pselliotes	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Nudipleura; Nudibranchia; Cladobranchia; Aeolidioidea; Facelinidae; Pruvotfolia	2026	2	28	22407768	22407742	27	28	100.00	96.00	YES
OZ414272	58724569	0.001		Pruvotfolia pselliotes	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Nudipleura; Nudibranchia; Cladobranchia; Aeolidioidea; Facelinidae; Pruvotfolia	2026	2	28	22412501	22412475	27	28	100.00	96.00	YES
OZ409914	42874226	0.001		Xerocrassa montserratensis	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Panpulmonata; Eupulmonata; Stylommatophora; Helicina; Helicoidea; Geomitridae; Xerocrassa	2026	2	28	22723595	22723569	27	28	100.00	96.00	YES
OZ408728	56557499	0.001		Tylodina rafinesquii	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Tectipleura; Umbraculida; Umbraculoidea; Tylodinidae; Tylodina	2026	2	28	23031294	23031268	27	28	100.00	96.00	YES
OZ408719	93456921	0.001		Tylodina rafinesquii	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Tectipleura; Umbraculida; Umbraculoidea; Tylodinidae; Tylodina	2026	2	28	39700145	39700119	27	28	100.00	96.00	YES
OZ408719	93456921	0.004		Tylodina rafinesquii	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Tectipleura; Umbraculida; Umbraculoidea; Tylodinidae; Tylodina	2026	3	28	15384407	15384432	26	28	100.00	96.00	YES
OZ408719	93456921	0.004		Tylodina rafinesquii	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Tectipleura; Umbraculida; Umbraculoidea; Tylodinidae; Tylodina	2026	3	28	23251144	23251119	26	28	100.00	96.00	YES
OZ408719	93456921	0.24		Tylodina rafinesquii	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Tectipleura; Umbraculida; Umbraculoidea; Tylodinidae; Tylodina	2026	6	28	9702242	9702264	23	28	100.00	96.00	YES
OZ408719	93456921	0.24		Tylodina rafinesquii	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Tectipleura; Umbraculida; Umbraculoidea; Tylodinidae; Tylodina	2026	4	26	52315667	52315689	23	28	100.00	96.00	YES
OZ408719	93456921	0.95		Tylodina rafinesquii	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Tectipleura; Umbraculida; Umbraculoidea; Tylodinidae; Tylodina	2026	3	28	49138515	49138540	26	28	96.15	96.00	YES
OZ405180	21072212	0.001		Marumba quercus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Bombycoidea; Sphingidae; Smerinthinae; Smerinthini; Marumba	2026	2	28	21072187	21072161	27	28	100.00	96.00	YES
OZ405180	21072212	0.015		Marumba quercus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Bombycoidea; Sphingidae; Smerinthinae; Smerinthini; Marumba	2026	3	27	21072019	21071995	25	28	100.00	96.00	YES
OZ386313	2127963	0.001		Diogenes curvimanus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Diogenidae; Diogenes	2025	2	28	2127953	2127927	27	28	100.00	96.00	YES
OZ386313	2127963	0.061		Diogenes curvimanus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Diogenidae; Diogenes	2025	5	28	1557672	1557649	24	28	100.00	96.00	YES
OZ386254	15214032	0.001		Diogenes curvimanus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Diogenidae; Diogenes	2025	2	28	14211320	14211294	27	28	100.00	96.00	YES
OZ386254	15214032	0.004		Diogenes curvimanus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Diogenidae; Diogenes	2025	3	28	99350	99375	26	28	100.00	96.00	YES
OZ386254	15214032	0.004		Diogenes curvimanus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Diogenidae; Diogenes	2025	3	28	1045180	1045205	26	28	100.00	96.00	YES
OZ386254	15214032	0.004		Diogenes curvimanus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Diogenidae; Diogenes	2025	3	28	8271011	8270986	26	28	100.00	96.00	YES
