Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
OZ319431	31280339	5.9		Malus sylvestris	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2025	5	24	29300842	29300823	20	24	100.00	83.00	YES
OZ319426	36947788	5.9		Malus sylvestris	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2025	5	24	26796434	26796415	20	24	100.00	83.00	YES
OZ319426	36947788	5.9		Malus sylvestris	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2025	5	24	34953351	34953332	20	24	100.00	83.00	YES
OZ319449	34973168	5.9		Malus sylvestris	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2025	5	24	1641284	1641265	20	24	100.00	83.00	YES
OZ319448	30675675	5.9		Malus sylvestris	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2025	5	24	28757951	28757932	20	24	100.00	83.00	YES
OZ319447	35496762	5.9		Malus sylvestris	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2025	5	24	3390149	3390130	20	24	100.00	83.00	YES
OZ319445	45864740	5.9		Malus sylvestris	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2025	5	24	35964069	35964050	20	24	100.00	83.00	YES
OZ319443	37003665	5.9		Malus sylvestris	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2025	5	24	27182714	27182695	20	24	100.00	83.00	YES
OZ286641	16502255	5.9		Sphagnum lindbergii	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Bryophyta; Sphagnophytina; Sphagnopsida; Sphagnales; Sphagnaceae; Sphagnum	2025	1	20	13605026	13605007	20	24	100.00	83.00	YES
OZ284455	71260413	5.9		Persicaria nepalensis	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; Caryophyllales; Polygonaceae; Polygonoideae; Persicarieae; Persicaria	2025	4	23	13744916	13744897	20	24	100.00	83.00	YES
OZ281337	47687298	5.9		Centaurium erythraea	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Gentianales; Gentianaceae; Chironieae; Chironiinae; Centaurium	2025	2	21	22806616	22806597	20	24	100.00	83.00	YES
XM_070806222	1418	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2025	5	24	156	137	20	24	100.00	83.00	YES
XM_070823243	765	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2025	5	24	297	278	20	24	100.00	83.00	YES
OZ211780	16412314	5.9		Macaria alternata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Geometroidea; Geometridae; Ennominae; Macaria	2024	5	24	10130783	10130764	20	24	100.00	83.00	YES
OZ211751	17082805	5.9		Macaria alternata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Geometroidea; Geometridae; Ennominae; Macaria	2024	5	24	10255220	10255201	20	24	100.00	83.00	YES
OZ187112	59939347	5.9		Dolichomitus mesocentrus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita; Ichneumonoidea; Ichneumonidae; Pimplinae; Ephialtini; Dolichomitus	2024	2	21	43928754	43928735	20	24	100.00	83.00	YES
CP168796	56249447	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	974839	974820	20	24	100.00	83.00	YES
CP168796	56249447	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	14471600	14471581	20	24	100.00	83.00	YES
CP168796	56249447	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	3648070	3648089	20	24	100.00	83.00	YES
CP168791	43556527	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	28987625	28987606	20	24	100.00	83.00	YES
CP168791	43556527	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	21244762	21244781	20	24	100.00	83.00	YES
CP168789	31204305	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	6889796	6889777	20	24	100.00	83.00	YES
CP168786	46786874	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	33430236	33430217	20	24	100.00	83.00	YES
CP168786	46786874	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	36466721	36466702	20	24	100.00	83.00	YES
CP168786	46786874	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	38439537	38439556	20	24	100.00	83.00	YES
CP168785	31738030	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	25115504	25115485	20	24	100.00	83.00	YES
CP168784	37919568	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	6122158	6122139	20	24	100.00	83.00	YES
CP168784	37919568	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	27329155	27329136	20	24	100.00	83.00	YES
CP168783	37717778	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	2466661	2466642	20	24	100.00	83.00	YES
CP168782	32452868	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	27982956	27982937	20	24	100.00	83.00	YES
CP168782	32452868	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	14860099	14860118	20	24	100.00	83.00	YES
CP168779	54725691	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	974837	974818	20	24	100.00	83.00	YES
CP168779	54725691	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	3638432	3638451	20	24	100.00	83.00	YES
CP168774	43359126	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	42661523	42661504	20	24	100.00	83.00	YES
CP168774	43359126	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	21286051	21286070	20	24	100.00	83.00	YES
CP168772	31769490	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	4213386	4213367	20	24	100.00	83.00	YES
CP168772	31769490	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	15766008	15766027	20	24	100.00	83.00	YES
CP168768	31823729	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	25099038	25099019	20	24	100.00	83.00	YES
CP168768	31823729	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	26210423	26210404	20	24	100.00	83.00	YES
CP168767	35941912	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	4785175	4785156	20	24	100.00	83.00	YES
CP165715	56674433	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	963815	963796	20	24	100.00	83.00	YES
CP165715	56674433	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	14800076	14800057	20	24	100.00	83.00	YES
CP165715	56674433	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	3646106	3646125	20	24	100.00	83.00	YES
CP165711	41753208	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	34378146	34378127	20	24	100.00	83.00	YES
CP165710	42458035	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	40474617	40474598	20	24	100.00	83.00	YES
CP165710	42458035	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	21078192	21078211	20	24	100.00	83.00	YES
CP165703	35988262	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	4844636	4844617	20	24	100.00	83.00	YES
CP165702	38203429	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	2468589	2468570	20	24	100.00	83.00	YES
CP165699	40791021	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	350951	350932	20	24	100.00	83.00	YES
CP165698	56305675	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	14626972	14626953	20	24	100.00	83.00	YES
CP165698	56305675	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	3643599	3643618	20	24	100.00	83.00	YES
CP165698	56305675	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	11455804	11455823	20	24	100.00	83.00	YES
CP165693	44442599	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	43754721	43754702	20	24	100.00	83.00	YES
CP165688	46235791	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	35955601	35955582	20	24	100.00	83.00	YES
CP165687	31546076	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	6829345	6829326	20	24	100.00	83.00	YES
CP165687	31546076	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	24796306	24796287	20	24	100.00	83.00	YES
CP165687	31546076	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	27720421	27720402	20	24	100.00	83.00	YES
CP165686	37154807	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	26018799	26018780	20	24	100.00	83.00	YES
OZ125653	59901824	5.9		Staphylinus erythropterus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Coleoptera; Polyphaga; Staphyliniformia; Staphylinidae; Staphylininae group; Staphylininae; Staphylinini; Staphylinus	2024	3	22	23368246	23368227	20	24	100.00	83.00	YES
XM_022929201	5394	5.9		Stylophora pistillata	Eukaryota; Metazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Vacatina; Pocilloporidae; Stylophora	2017	3	22	2271	2252	20	24	100.00	83.00	YES
OZ026819	12764109	5.9		Macaria liturata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Geometroidea; Geometridae; Ennominae; Macaria	2024	5	24	9211316	9211297	20	24	100.00	83.00	YES
CP147809	34248711	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	810200	810181	20	24	100.00	83.00	YES
CP147808	40825062	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	353110	353091	20	24	100.00	83.00	YES
CP147807	48074198	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	6650158	6650139	20	24	100.00	83.00	YES
CP147805	45009975	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	41325322	41325303	20	24	100.00	83.00	YES
CP147803	41542541	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	28968698	28968679	20	24	100.00	83.00	YES
CP147803	41542541	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	7007366	7007385	20	24	100.00	83.00	YES
CP147802	44184679	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	23298847	23298828	20	24	100.00	83.00	YES
CP147802	44184679	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	41970003	41969984	20	24	100.00	83.00	YES
CP147802	44184679	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	2311463	2311482	20	24	100.00	83.00	YES
CP147797	46381644	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	30466255	30466236	20	24	100.00	83.00	YES
CP147797	46381644	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	35996737	35996718	20	24	100.00	83.00	YES
CP147795	37302982	5.9		Malus domestica	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Malus	2024	5	24	4863080	4863061	20	24	100.00	83.00	YES
