Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
CP113103	6913849	0.024		Streptomyces sp. NA13	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	2022	1	24	31	54	24	24	100.00	100.00	YES
OP272493	39247	0.024		Enterobacter phage 04_vB_Eclo_IJM	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographivirales; Autotranscriptaviridae; Studiervirinae; Kayfunavirus	2022	1	24	29	52	24	24	100.00	100.00	YES
OP272493	39247	0.024		Enterobacter phage 04_vB_Eclo_IJM	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographivirales; Autotranscriptaviridae; Studiervirinae; Kayfunavirus	2022	1	24	39220	39197	24	24	100.00	100.00	YES
OP272492	39290	0.024		Enterobacter phage 03_vB_Eclo_IJM	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographivirales; Autotranscriptaviridae; Studiervirinae; Kayfunavirus	2022	1	24	27	50	24	24	100.00	100.00	YES
OP272491	39242	0.024		Enterobacter phage 02_vB_Eclo_IJM	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographivirales; Autotranscriptaviridae; Studiervirinae; Kayfunavirus	2022	1	24	37	60	24	24	100.00	100.00	YES
OP272491	39242	0.024		Enterobacter phage 02_vB_Eclo_IJM	Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Autographivirales; Autotranscriptaviridae; Studiervirinae; Kayfunavirus	2022	1	24	39235	39212	24	24	100.00	100.00	YES
NC_068139	14554	0.024		Ornithodoros phacochoerus	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Argasidae; Ornithodorinae; Ornithodoros	2023	1	24	12315	12338	24	24	100.00	100.00	YES
CP084941	3886821	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	23	46	24	24	100.00	100.00	YES
CP084941	3886821	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	3886803	3886780	24	24	100.00	100.00	YES
CP084940	4041281	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	35	58	24	24	100.00	100.00	YES
CP084940	4041281	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	4041259	4041236	24	24	100.00	100.00	YES
CP084938	5267733	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	28	51	24	24	100.00	100.00	YES
CP084938	5267733	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	5267703	5267680	24	24	100.00	100.00	YES
CP084937	5658044	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	23	46	24	24	100.00	100.00	YES
CP084937	5658044	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	5658024	5658001	24	24	100.00	100.00	YES
CP084936	7088962	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	22	45	24	24	100.00	100.00	YES
CP084936	7088962	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	7088942	7088919	24	24	100.00	100.00	YES
CP084935	7285777	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	21	44	24	24	100.00	100.00	YES
CP084935	7285777	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	7285747	7285724	24	24	100.00	100.00	YES
MW018149	4296	0.024		Nephridiophagaceae sp.	Eukaryota; Fungi; Fungi incertae sedis; Chytridiomycota; Chytridiomycota incertae sedis; Chytridiomycetes; Nephridiophagales	2021	1	24	63	86	24	24	100.00	100.00	YES
OZ116902	1073283	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1070244	1070267	24	24	100.00	100.00	YES
OZ116902	1073283	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	1071226	1071203	24	24	100.00	100.00	YES
OZ116902	1073283	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	2	24	262487	262465	23	24	100.00	100.00	YES
OZ116899	988276	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	988217	988240	24	24	100.00	100.00	YES
OZ116899	988276	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	751975	751952	24	24	100.00	100.00	YES
OZ116894	738945	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	401942	401965	24	24	100.00	100.00	YES
OZ116894	738945	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	2	24	402059	402037	23	24	100.00	100.00	YES
OZ116891	688818	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	91103	91126	24	24	100.00	100.00	YES
OZ116889	527350	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	15224	15247	24	24	100.00	100.00	YES
OZ116889	527350	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	527290	527313	24	24	100.00	100.00	YES
OZ116887	317601	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	316437	316460	24	24	100.00	100.00	YES
OZ116887	317601	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	317542	317565	24	24	100.00	100.00	YES
OZ116873	751911	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	751853	751876	24	24	100.00	100.00	YES
CP196442	3653	0.024		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2026	1	24	1839	1862	24	24	100.00	100.00	YES
CP196442	3653	0.024		Klebsiella pneumoniae	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae complex	2026	1	24	1806	1783	24	24	100.00	100.00	YES
CP132758	4154799	0.024		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2025	1	24	4154777	4154754	24	24	100.00	100.00	YES
CP132757	779050	0.024		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2025	1	24	779020	778997	24	24	100.00	100.00	YES
CP132756	964093	0.024		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2025	1	24	964059	964036	24	24	100.00	100.00	YES
PV827587	39637	0.024		Pectobacterium phage Pcc_P10	Viruses	2025	1	24	61	38	24	24	100.00	100.00	YES
PQ672723	597	0.024		Patagonotothen cf. cornucola	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Perciformes; Notothenioidei; Nototheniidae; Patagonotothen	2025	1	24	537	514	24	24	100.00	100.00	YES
PQ672723	597	0.096		Patagonotothen cf. cornucola	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Perciformes; Notothenioidei; Nototheniidae; Patagonotothen	2025	2	24	19	41	23	24	100.00	100.00	YES
PV137630	4622	0.024		Protoparvovirus sp.	Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Protoparvovirus	2025	1	24	4616	4593	24	24	100.00	100.00	YES
OZ076108	1014828	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	24	25	2	24	24	100.00	100.00	YES
OZ076108	1014828	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	2	24	977807	977785	23	24	100.00	100.00	YES
OZ076101	720626	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	1	24	34	11	24	24	100.00	100.00	YES
CP147520	7826501	0.024		Streptomyces sp. TG1A-60	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	2024	1	24	7826456	7826433	24	24	100.00	100.00	YES
CP109469	64450	0.024		Streptomyces sp. NBC_01463	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	2024	1	24	64332	64309	24	24	100.00	100.00	YES
MW349025	10533	0.024		Poeciliopsis monacha	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Ovalentaria; Atherinomorphae; Cyprinodontiformes; Poeciliidae; Poeciliinae; Poeciliopsis	2022	1	24	57	34	24	24	100.00	100.00	YES
OV192362	29842	0.024		Severe acute respiratory syndrome coronavirus 2	Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Betacoronavirus pandemicum	2021	1	24	29776	29753	24	24	100.00	100.00	YES
CP084939	4072028	0.024		Trichoderma atroviride	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	1	24	4072002	4071979	24	24	100.00	100.00	YES
OZ116904	1436564	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	184660	184637	24	24	100.00	100.00	YES
OZ116896	888554	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	754822	754799	24	24	100.00	100.00	YES
OZ116896	888554	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	2	24	127206	127184	23	24	100.00	100.00	YES
OZ116996	726451	0.024		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	1	24	52	29	24	24	100.00	100.00	YES
MW881230	95624	0.096		Salmonella enterica subsp. enterica serovar Meleagridis	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	2021	2	24	93077	93099	23	24	100.00	96.00	YES
OZ116893	715053	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	2	24	714996	715018	23	24	100.00	96.00	YES
OZ116901	1038315	0.096		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	2	24	125584	125562	23	24	100.00	96.00	YES
OZ116886	161572	0.38		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2025	3	24	40277	40298	22	24	100.00	92.00	YES
CP174317	72713	1.5		Microbulbifer sp. SSSA002	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer	2025	1	21	4290	4310	21	24	100.00	88.00	YES
OZ349735	32522284	5.9		Oxypteryx unicolorella	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Gelechiidae; Aristoteliinae; Oxypteryx	2025	2	21	11851036	11851055	20	24	100.00	83.00	YES
PQ672648	745	5.9		Pseudochaenichthys georgianus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Perciformes; Notothenioidei; Channichthyidae; Pseudochaenichthys	2025	1	24	11	34	24	24	91.67	100.00	NO
PQ672648	745	5.9		Pseudochaenichthys georgianus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Perciformes; Notothenioidei; Channichthyidae; Pseudochaenichthys	2025	1	20	525	506	20	24	100.00	100.00	YES
CP108296	92576	5.9		Streptomyces melanogenes	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	2024	1	20	38	57	20	24	100.00	83.00	YES
