Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
OZ187638	36946892	5.9		Acropora glauca	Eukaryota; Metazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Refertina; Acroporidae; Acropora	2024	3	22	345557	345538	20	24	100.00	83.00	YES
OZ187313	24897802	5.9		Rheumaptera hastata	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Geometroidea; Geometridae; Larentiinae; Rheumaptera	2024	1	20	21695869	21695888	20	24	100.00	83.00	YES
OZ178869	39464315	5.9		Acropora spicifera	Eukaryota; Metazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Refertina; Acroporidae; Acropora	2024	3	22	406589	406570	20	24	100.00	83.00	YES
CP026243	31901587	5.9		Scophthalmus maximus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Carangaria; Pleuronectiformes; Pleuronectoidei; Scophthalmidae; Scophthalmus	2018	1	20	16087728	16087709	20	24	100.00	83.00	YES
OZ125711	14645750	5.9		Abia candens	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Hymenoptera; Tenthredinoidea; Cimbicidae; Abia	2024	1	20	8676192	8676211	20	24	100.00	83.00	YES
CP141342	86056530	5.9		Macaca fascicularis	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Cercopithecidae; Cercopithecinae; Macaca	2025	2	21	82082746	82082727	20	24	100.00	83.00	YES
OZ026623	97734658	5.9		Hermodice carunculata	Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Annelida; Polychaeta; Errantia; Eunicida; Amphinomidae; Hermodice	2024	4	23	87260519	87260538	20	24	100.00	83.00	YES
OZ026483	32720690	5.9		Acropora spathulata	Eukaryota; Metazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Refertina; Acroporidae; Acropora	2024	3	22	13448240	13448259	20	24	100.00	83.00	YES
OZ023174	29087429	5.9		Diplodus puntazzo	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Spariformes; Sparidae; Diplodus	2024	2	21	4978473	4978454	20	24	100.00	83.00	YES
OY978252	33057255	5.9		Scophthalmus maximus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Carangaria; Pleuronectiformes; Pleuronectoidei; Scophthalmidae; Scophthalmus	2023	1	20	15655264	15655283	20	24	100.00	83.00	YES
OX941097	64562466	5.9		Arctium minus	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Carduoideae; Cardueae; Arctiinae; Arctium	2023	1	20	665389	665370	20	24	100.00	83.00	YES
OX467711	67103005	5.9		Agelastica alni	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Coleoptera; Polyphaga; Cucujiformia; Chrysomeloidea; Chrysomelidae; Galerucinae; Sermylini; Agelasticites; Agelastica	2024	1	20	14334193	14334212	20	24	100.00	83.00	YES
OX424513	21778707	5.9		Agrochola litura	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Xyleninae; Agrochola	2023	1	20	860068	860087	20	24	100.00	83.00	YES
OX402600	22002126	5.9		Tiliacea aurago	Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Xyleninae; Tiliacea	2023	3	22	882669	882650	20	24	100.00	83.00	YES
XR_777224	1653	5.9		Fukomys damarensis	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Hystricomorpha; Bathyergidae; Fukomys	2020	3	22	1632	1651	20	24	100.00	83.00	YES
LR884475	25616698	5.9		Acanthopagrus latus	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Spariformes; Sparidae; Acanthopagrus	2020	1	20	24716359	24716378	20	24	100.00	83.00	YES
XR_013412505	4902	5.9		Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Cercopithecidae; Cercopithecinae; Macaca	2025	2	21	312	331	20	24	100.00	83.00	YES
