Accession	Length	E-value	Definition	Organism	Taxonomy	Release Year	query_start	query_end	subject_start	subject_end	Align_Length	Query_Length	Identity(%)	Coverage(%)	Pass_Filter
AP039742	306632	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	306576	306601	26	61	100.00	43.00	NO
AP039741	308388	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	43	18	26	61	100.00	43.00	NO
AP039741	308388	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	308325	308350	26	61	100.00	43.00	NO
AP039740	323009	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	56	31	26	61	100.00	43.00	NO
AP039740	323009	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	322967	322992	26	61	100.00	43.00	NO
AP039739	324553	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	55	30	26	61	100.00	43.00	NO
AP039739	324553	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	324501	324526	26	61	100.00	43.00	NO
AP039738	334515	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	63	38	26	61	100.00	43.00	NO
AP039738	334515	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	334458	334483	26	61	100.00	43.00	NO
AP039737	343217	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	55	30	26	61	100.00	43.00	NO
AP039737	343217	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	343177	343202	26	61	100.00	43.00	NO
AP039736	345721	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	65	40	26	61	100.00	43.00	NO
AP039736	345721	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	345669	345694	26	61	100.00	43.00	NO
AP039735	347770	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	57	32	26	61	100.00	43.00	NO
AP039735	347770	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	347722	347747	26	61	100.00	43.00	NO
AP039734	347945	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	55	30	26	61	100.00	43.00	NO
AP039734	347945	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	347892	347917	26	61	100.00	43.00	NO
AP039733	375007	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	374957	374982	26	61	100.00	43.00	NO
AP039732	381250	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	48	23	26	61	100.00	43.00	NO
AP039732	381250	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	381200	381225	26	61	100.00	43.00	NO
AP039731	395234	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	42	17	26	61	100.00	43.00	NO
AP039731	395234	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	395202	395227	26	61	100.00	43.00	NO
AP039730	402557	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	57	32	26	61	100.00	43.00	NO
AP039730	402557	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	402504	402529	26	61	100.00	43.00	NO
AP039729	406334	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	47	22	26	61	100.00	43.00	NO
AP039729	406334	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	406270	406295	26	61	100.00	43.00	NO
AP039728	408356	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	51	26	26	61	100.00	43.00	NO
AP039728	408356	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	408319	408344	26	61	100.00	43.00	NO
AP039727	409666	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	50	25	26	61	100.00	43.00	NO
AP039727	409666	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	409623	409648	26	61	100.00	43.00	NO
AP039726	422069	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	52	27	26	61	100.00	43.00	NO
AP039726	422069	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	422019	422044	26	61	100.00	43.00	NO
AP039725	424436	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	50	25	26	61	100.00	43.00	NO
AP039725	424436	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	424386	424411	26	61	100.00	43.00	NO
AP039724	443387	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	443345	443370	26	61	100.00	43.00	NO
AP039723	451948	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	42	17	26	61	100.00	43.00	NO
AP039723	451948	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	451897	451922	26	61	100.00	43.00	NO
AP039722	469789	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	42	17	26	61	100.00	43.00	NO
AP039722	469789	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	469739	469764	26	61	100.00	43.00	NO
AP039721	474541	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	474486	474511	26	61	100.00	43.00	NO
AP039721	474541	0.11		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	17	41	46	22	25	61	100.00	43.00	NO
AP039720	486712	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	56	31	26	61	100.00	43.00	NO
AP039720	486712	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	486659	486684	26	61	100.00	43.00	NO
AP039719	519707	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	52	27	26	61	100.00	43.00	NO
AP039719	519707	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	519651	519676	26	61	100.00	43.00	NO
AP039718	529185	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	56	31	26	61	100.00	43.00	NO
AP039718	529185	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	529134	529159	26	61	100.00	43.00	NO
AP039717	574177	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	50	25	26	61	100.00	43.00	NO
AP039717	574177	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	574126	574151	26	61	100.00	43.00	NO
AP039716	679699	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	52	27	26	61	100.00	43.00	NO
AP039716	679699	0.029		Saitoella coloradoensis	Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Taphrinomycotina incertae sedis; Saitoella	2025	16	41	679646	679671	26	61	100.00	43.00	NO
ON492905	1353	0.029		Parathyridaria ramulicola	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Pleosporomycetidae; Pleosporales; Thyridariaceae; Parathyridaria	2025	13	38	1201	1176	26	61	100.00	43.00	NO
CP042218	2917404	0.029		Luteimonas granuli	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Lysobacterales; Lysobacteraceae; Luteimonas	2019	16	41	45	20	26	61	100.00	43.00	NO
CP041056	10424	0.029		Enterobacter hormaechei	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Enterobacter; Enterobacter cloacae complex	2019	16	41	39	14	26	61	100.00	43.00	NO
CP041055	2573	0.029		Enterobacter hormaechei	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Enterobacter; Enterobacter cloacae complex	2019	16	41	2486	2511	26	61	100.00	43.00	NO
CP166118	1043106	0.029		Chlamydia trachomatis I/UW-12/UR	Bacteria; Pseudomonadati; Chlamydiota; Chlamydiia; Chlamydiales; Chlamydiaceae; Chlamydia/Chlamydophila group; Chlamydia	2025	16	41	773259	773284	26	61	100.00	43.00	NO
OX443578	8454	0.029		Lactiplantibacillus carotarum	Bacteria; Bacillati; Bacillota; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	2023	16	41	8407	8432	26	61	100.00	43.00	NO
OX443577	26145	0.029		Lactiplantibacillus carotarum	Bacteria; Bacillati; Bacillota; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	2023	16	41	26103	26128	26	61	100.00	43.00	NO
OX443576	14527	0.029		Lactiplantibacillus carotarum	Bacteria; Bacillati; Bacillota; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	2023	16	41	14484	14509	26	61	100.00	43.00	NO
CP071121	4226875	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	60	35	26	61	100.00	43.00	NO
CP071121	4226875	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	4226816	4226841	26	61	100.00	43.00	NO
CP071120	4474730	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	58	33	26	61	100.00	43.00	NO
CP071120	4474730	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	4474671	4474696	26	61	100.00	43.00	NO
CP071119	5152495	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	59	34	26	61	100.00	43.00	NO
CP071119	5152495	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	5152437	5152462	26	61	100.00	43.00	NO
CP071118	5159640	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	59	34	26	61	100.00	43.00	NO
CP071118	5159640	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	5159583	5159608	26	61	100.00	43.00	NO
CP071117	6644895	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	58	33	26	61	100.00	43.00	NO
CP071117	6644895	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	6644836	6644861	26	61	100.00	43.00	NO
CP071116	7422248	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	58	33	26	61	100.00	43.00	NO
CP071116	7422248	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	7422189	7422214	26	61	100.00	43.00	NO
CP071115	8338034	0.029		Trichoderma virens FT-333	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma	2022	16	41	8337977	8338002	26	61	100.00	43.00	NO
CP075896	8599513	0.029		Streptomyces koelreuteriae	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	2021	16	41	31	6	26	61	100.00	43.00	NO
CP075896	8599513	7.0		Streptomyces koelreuteriae	Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	2021	20	41	8599476	8599497	22	61	100.00	43.00	NO
CP050672	745270	0.029		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2021	16	41	53	28	26	61	100.00	43.00	NO
CP050671	883019	0.029		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2021	16	41	882975	883000	26	61	100.00	43.00	NO
CP050670	1029387	0.029		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2021	16	41	44	19	26	61	100.00	43.00	NO
CP050668	1453101	0.029		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2021	16	41	44	19	26	61	100.00	43.00	NO
CP050667	2565939	0.029		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2021	16	41	56	31	26	61	100.00	43.00	NO
CP050667	2565939	0.029		Candidozyma auris	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Pichiomycetes; Metschnikowiaceae; Candidozyma	2021	16	41	2565887	2565912	26	61	100.00	43.00	NO
ON492866	1302	0.11		Catenulostroma hermanusense	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Dothideomycetidae; Mycosphaerellales; Teratosphaeriaceae; Catenulostroma	2025	3	27	42	66	25	61	100.00	41.00	NO
OZ076282	1020514	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	1020501	1020477	25	61	100.00	41.00	NO
OZ076277	890108	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	890073	890049	25	61	100.00	41.00	NO
OZ076272	645629	0.11		Bathycoccus prasinos	Eukaryota; Viridiplantae; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	2024	15	39	645619	645595	25	61	100.00	41.00	NO
